conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,cluster
customer_305612,305612,2962831,2017-11-29 21:01:16+00:00,@AppleSupport these are my downloaded DRM free mp3 tracks I want it transferred from my Mac to my iPhone.,these are my downloaded DRM free mp3 tracks I want it transferred from my Mac to my iPhone.,@305612 We'd be happy to help. Are you syncing these songs via iTunes?,0,5
customer_246738,246738,545246,2017-12-03 16:21:06+00:00,"@AppleSupport Sure, I’m on 11.1.2 15B202","Sure, I’m on 11.1.2 15B202","@246738 Thank you! We recommend creating a back up of your data, and update your iOS to iOS 11.2. This article has the details: https://t.co/80YRnjDFDk",4,3
customer_137526,137526,2397024,2017-11-14 04:29:43+00:00,I’ve been refusing to do this iPhone update bc @115858  has been failing me lately. So my texts make no sense 😂,I’ve been refusing to do this iPhone update bc has been failing me lately. So my texts make no sense 😂,"@137526 What's happening with your texts? Let us know which iOS version and iPhone you're using, and we'll be happy to troubleshoot together. Send us a DM. We'll continue there. https://t.co/GDrqU22YpT",0,16
customer_495208,495208,1614438,2017-11-05 02:17:01+00:00,@115858 hi question. Why does my phone change “I️” into a question mark inside of a box??? Help. Pls fix,hi question. Why does my phone change “I️” into a question mark inside of a box??? Help. Pls fix,@495208 Thanks for reaching out. We'd be happy to help. Have you given these steps a try? https://t.co/xXaXeeSRt9,0,0
customer_277318,277318,660444,2017-11-23 00:18:37+00:00,Bloody hell @115948 @AppleSupport there needs to be a faster way to remove songs from your library rather than force touching each one!,Bloody hell there needs to be a faster way to remove songs from your library rather than force touching each one!,@277318 Hey there! Thank you for contacting us for support! We'd like to lend a hand. Could you tell us which Apple device you're using?,0,19
customer_409969,409969,1236318,2017-10-25 18:35:08+00:00,@115858 @AppleSupport Bonjour je me permets de vous transmettre une demande de geste commercial pour une réparation. Merci. Cdlt #APPLE #IPAD https://t.co/zPFPnVJWrW,Bonjour je me permets de vous transmettre une demande de geste commercial pour une réparation. Merci. Cdlt #APPLE #IPAD,@409969 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0,6
customer_337328,337328,915266,2017-10-13 20:04:08+00:00,Is it just my iPhone or is it a bug that whenever I type “is” it autocorrects to “I.S”🤔#isNotIS #iPhoneBug @AppleSupport,Is it just my iPhone or is it a bug that whenever I type “is” it autocorrects to “I.S”🤔#isNotIS #iPhoneBug,@337328 We're happy to look into this with you. Did this issue first appear after a recent iOS update? Which iOS version is in use?,0,10
customer_372807,372807,1071319,2017-10-23 15:40:01+00:00,Yo @115858 @AppleSupport this 11.0.3 update trashed my phone!! We need an update to fix it like last week! Wuz up?,Yo this 11.0.3 update trashed my phone!! We need an update to fix it like last week! Wuz up?,@372807 We want you to be able to use your iPhone. What specific issues are you having with your device?,0,16
customer_452066,452066,1429804,2017-10-16 18:06:07+00:00,@AppleSupport iPad mini 2 (iOS 11.0) unable to save file to 'On My iPad'. Add button disabled when I choose. Please help,iPad mini 2 (iOS 11.0) unable to save file to 'On My iPad'. Add button disabled when I choose. Please help,"@452066 Thanks for contacting us, we can help you. Updating your device to iOS 11.0.3 should resolve the issue: https://t.co/80YRnjDFDk",0,3
customer_143283,143283,122337,2017-11-23 23:57:05+00:00,dear @AppleSupport my devices and computer get slower and slower with every update. might want to look into that. not to be rude,dear my devices and computer get slower and slower with every update. might want to look into that. not to be rude,@143283 Hi. We're here to help you. DM us and we can look into your issues there. https://t.co/GDrqU22YpT,2,16
customer_385828,385828,1127523,2017-10-14 14:25:06+00:00,Hey @AppleSupport will my case ever solve? ID: 100293497713 reported on Sep 18 and paying you since last 6 mo without any service #icloud,Hey will my case ever solve? ID: 100293497713 reported on Sep 18 and paying you since last 6 mo without any service #icloud,@385828 Please DM us and we'd be happy to look into this with you. https://t.co/GDrqU22YpT,0,5
customer_583815,583815,1970985,2017-11-01 01:54:41+00:00,"@115858 @AppleSupport:
What is going on? Why do my capital i’s look like this 👉🏽 I️",: What is going on? Why do my capital i’s look like this 👉🏽 I️,@583815 We'd love to research this with you. Meet us in DM with your iOS version from Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT,0,10
customer_129978,129978,61068,2017-11-01 20:33:37+00:00,@AppleSupport Have to assume this is a bug in the latest iOS update. The letter “I” keeps replacing to A [?]. Is there a fix coming? https://t.co/3hPW4dfgBZ,Have to assume this is a bug in the latest iOS update. The letter “I” keeps replacing to A [?]. Is there a fix coming?,@129978 DM us using the link below. We'll look into this with you from there. https://t.co/GDrqU22YpT,0,10
customer_538183,538183,1791764,2017-10-12 23:27:41+00:00,@AppleSupport I want to check to see if my iPhone 6S battery is in good working order  It drains very quickly,I want to check to see if my iPhone 6S battery is in good working order It drains very quickly,@538183 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT,0,17
customer_224182,224182,1850446,2017-10-18 21:59:05+00:00,"On iPhone, i see all my music. On iPad, only iTunes store purchases show as in my library. WTF. I have so had it with @115858‘s ecosystem...","On iPhone, i see all my music. On iPad, only iTunes store purchases show as in my library. WTF. I have so had it with ‘s ecosystem...",@224182 We'd want to make sure you're able to access all your music across your devices. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,8,5
customer_387019,387019,1133212,2017-10-24 04:09:53+00:00,The fact that my Iphone runs just as slow as my internet upsets me. @115858 make updates that fix my phone not make it worse.,The fact that my Iphone runs just as slow as my internet upsets me. make updates that fix my phone not make it worse.,@387019 Thanks for bringing this to our attention. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,0,15
customer_553379,553379,1847815,2017-10-19 20:36:49+00:00,Back to using my iPhone 5 cus iPhone 7 is acting up 😂😂😂 it's gone so weird keep freezing &amp; it won't even turn off ffs @AppleSupport hate u,Back to using my iPhone 5 cus iPhone 7 is acting up 😂😂😂 it's gone so weird keep freezing &amp; it won't even turn off ffs hate u,"@553379 Hey, we want to help you get your iPhone back up and running smoothly. DM us the iOS version and we can work together. https://t.co/GDrqU22YpT",0,14
customer_341882,341882,1232953,2017-10-25 17:02:54+00:00,"@AppleSupport your iOS update broke my phone and you suggest I pay over £400 to get a new one? This is YOUR problem, YOU fix it.","your iOS update broke my phone and you suggest I pay over £400 to get a new one? This is YOUR problem, YOU fix it.",@341882 We can look further into this issue with you. Message us in DM to continue. https://t.co/GDrqU22YpT,2,8
customer_295825,295825,734911,2017-10-06 16:44:30+00:00,"@AppleSupport I'm trying to update to 11.0.2 on my 5s. Stuck on the connect to itunes screen. Update wouldn't work by air, nor itunes now.","I'm trying to update to 11.0.2 on my 5s. Stuck on the connect to itunes screen. Update wouldn't work by air, nor itunes now.",@295825 Let us help you get this sorted out. Join us in DM so we can better assist you: https://t.co/GDrqU2kzhr,0,3
customer_579452,579452,1951028,2017-10-29 09:54:13+00:00,"Dear @AppleSupport yesterday after update ios into my iphone6, my phone screen is not displaying properly, the colors have spread.","Dear yesterday after update ios into my iphone6, my phone screen is not displaying properly, the colors have spread.",@579452 That's certainly not how we want your display to look. Have you tried powering off and restarting since updating? DM us. https://t.co/GDrqU22YpT,0,4
customer_669254,669254,2306991,2017-11-13 00:17:48+00:00,I can’t with the I️ I️ I️ I️ I️ I️ I️ wtf???????????? @AppleSupport,I can’t with the I️ I️ I️ I️ I️ I️ I️ wtf????????????,@669254 Hi there! This should help you out: https://t.co/xXaXefaskH,0,18
customer_232105,232105,491494,2017-12-01 15:46:34+00:00,"@AppleSupport I have my coworkers phone number in my contact list. However, when I added my companys email account and sync contacts, in the message app when I try to search for them, only their email comes up and not their phone number. If I unsync company account then it works.","I have my coworkers phone number in my contact list. However, when I added my companys email account and sync contacts, in the message app when I try to search for them, only their email comes up and not their phone number. If I unsync company account then it works.","@232105 Excellent information that you’ve provided us with. We’re happy to look into this further with you. To begin, send us a DM telling us the iPhone you’re using, iOS version number it’s running, and the type of account your work email is. https://t.co/GDrqU22YpT",6,12
customer_448255,448255,1626538,2017-11-05 20:13:07+00:00,@AppleSupport So nope it’s not working lol,So nope it’s not working lol,@448255 Ok. Send us a DM to proceed. https://t.co/GDrqU22YpT,4,7
customer_448669,448669,2284287,2017-11-11 05:37:19+00:00,@119033 @AppleSupport seems my Yahoo was hacked bc I kept getting error messages on iPhone saying password incorrect. Changed my pw but no option2put new pw in settings. Deleted account from mail&amp;tried to add again but won’t let me bc “already added”,seems my Yahoo was hacked bc I kept getting error messages on iPhone saying password incorrect. Changed my pw but no option2put new pw in settings. Deleted account from mail&amp;tried to add again but won’t let me bc “already added”,@448669 We're happy to help where we can. Are you able to access your account when signing in from a computer or web browser? Please let us know in DM. https://t.co/GDrqU22YpT,0,12
customer_756681,756681,2691811,2017-11-19 14:48:15+00:00,@115858 can y'all take this damn auto brightness feature away! Before we can choose whether we wanted to enable it or not but now we can't. My phone just be going dark or getting brighter without my permission !! &amp; It's annoying...,can y'all take this damn auto brightness feature away! Before we can choose whether we wanted to enable it or not but now we can't. My phone just be going dark or getting brighter without my permission !! &amp; It's annoying...,"@756681 Thanks for reaching out to us about the auto-brightness setting. We're happy to help you with this. In the new update, the auto-brightness has been moved to Settings &gt; General &gt; Accessibility &gt; Display Accommodations. More info is here: https://t.co/gvy8yXCine",0,1
customer_377135,377135,1143513,2017-10-24 07:21:41+00:00,@AppleSupport still no answer as to why the latest update isn’t working or when it will be fixed. #appleslafail,still no answer as to why the latest update isn’t working or when it will be fixed. #appleslafail,"@377135 We want your iPhone to be working as expected. Send us a DM with details, and we'll start there. https://t.co/GDrqU22YpT",2,16
customer_692160,692160,2406735,2017-11-14 12:53:48+00:00,"@AppleSupport what's the availability of iPhone X Silver 64 &amp; 256 GB without carrier contract at store, Apple Valley Fair, Santa Clara, CA?","what's the availability of iPhone X Silver 64 &amp; 256 GB without carrier contract at store, Apple Valley Fair, Santa Clara, CA?",@692160 We appreciate your interest in the iPhone X. We'll be happy to get you pointed in the right direction. Please DM us here: https://t.co/GDrqU22YpT,0,5
customer_506079,506079,1658705,2017-11-06 02:56:31+00:00,@115858 my phone freezes &amp; glitches multiple times a day since the software update. I’ve never considered switching phones until now. Plz fix,my phone freezes &amp; glitches multiple times a day since the software update. I’ve never considered switching phones until now. Plz fix,@506079 Let's look into this for you. Send us a DM with more details about your iPhone performance issues. https://t.co/GDrqU22YpT,0,14
customer_558423,558423,1869644,2017-10-19 22:00:05+00:00,@AppleSupport I'm tweeting from my laptop bc twitter crashed 4 times just trying to tweet that. All after my phone updated to ios 11.0.3 last night,I'm tweeting from my laptop bc twitter crashed 4 times just trying to tweet that. All after my phone updated to ios 11.0.3 last night,"@558423 Thank you for letting us know more about the situation, does this happen to the same apps every time? Let us know via DM. https://t.co/GDrqU22YpT",2,3
customer_545014,545014,1814241,2017-10-15 21:17:28+00:00,"@115858 @AppleSupport
Y’all updated my phone w/o my permission and DUCKED it up
you messed up my schedule, money and my time
Think about it","Y’all updated my phone w/o my permission and DUCKED it up you messed up my schedule, money and my time Think about it",@545014 We want to help. DM us details about the issues you're having with your iPhone after the update and we'll continue support there. https://t.co/GDrqU22YpT,0,15
customer_533390,533390,1774897,2017-11-08 03:07:43+00:00,When is @115858 going to fix this ?!?! I️ I️ I️ I️ I️ I️ we need answers people !!!!,When is going to fix this ?!?! I️ I️ I️ I️ I️ I️ we need answers people !!!!,@533390 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,0,7
customer_753010,753010,2675055,2017-10-31 06:13:38+00:00,@AppleSupport can i choose strap/band color when i buy apple watch series 3 or is it only comes with black strap?,can i choose strap/band color when i buy apple watch series 3 or is it only comes with black strap?,"@753010 Our Online Sales Support would be best suited to assist you, you can reach them here:   https://t.co/K0222CJgiB",0,5
customer_600763,600763,2031695,2017-11-09 12:03:14+00:00,@AppleSupport @600762 Mine mysteriously stopped working on Nov 6...,Mine mysteriously stopped working on Nov 6...,@600763 Let's look into this together. Send us a DM including the iOS version installed. We'll continue there. https://t.co/GDrqU22YpT,0,1
customer_474849,474849,1529994,2017-11-03 15:22:57+00:00,"@AppleSupport svp pourriez vous corriger le fait que quand on écrit « ta » le correcteur auto écrit  « y’a » !
merci de votre compréhension",svp pourriez vous corriger le fait que quand on écrit « ta » le correcteur auto écrit « y’a » ! merci de votre compréhension,@474849 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,0,6
customer_311212,311212,2111323,2017-11-08 13:31:47+00:00,@AppleSupport I'm running into a storage issue with my macbook and I want to remove all my music and photos that are synced from cloud without deleting them from the cloud. How can I do that?,I'm running into a storage issue with my macbook and I want to remove all my music and photos that are synced from cloud without deleting them from the cloud. How can I do that?,@311212 We'd like to help! check out this article: https://t.co/YdxMLCGw05,8,5
customer_133516,133516,450402,2017-11-30 21:33:32+00:00,"@AppleSupport Update: I just restarted into Recovery and ran first aid on my SSD. Restarted into OS, and it now works. Don’t know what the deal was. 🤷🏼‍♂️","Update: I just restarted into Recovery and ran first aid on my SSD. Restarted into OS, and it now works. Don’t know what the deal was. 🤷🏼‍♂️","@133516 We're glad you've got it working! If you come across this again, reach out and we'll dig into this with you. Have a great day!",4,11
customer_342070,342070,936772,2017-10-21 12:05:25+00:00,"@AppleSupport I have a phantom email in Mail, which isn’t present in the Gmail app.

Any ideas on how to clear it? https://t.co/mltzHXiJsu","I have a phantom email in Mail, which isn’t present in the Gmail app. Any ideas on how to clear it?",@342070 We'll help out. The approach is going to depend on what version of the iOS you're running. Are you on iOS 11.0.3? What device?,0,13
customer_469001,469001,1533848,2017-11-03 18:58:08+00:00,@AppleSupport I’ve been trying to activate my iPhone X for an hour and a half. Help!,I’ve been trying to activate my iPhone X for an hour and a half. Help!,"@469001 Congratulations on the iPhone X. We're glad you were able to activate, if you have any other questions feel free to reach out.",0,4
customer_358120,358120,1006109,2017-10-22 16:52:01+00:00,"Hello, @115858 please correct the battery issue that’s taking place on my iPhone 7 in the new IOS update. My battery life used to be top tier","Hello, please correct the battery issue that’s taking place on my iPhone 7 in the new IOS update. My battery life used to be top tier",@358120 We'd be happy to help with your iPhone.  Please let us know which specific iOS version you're currently running.,0,9
customer_711871,711871,2493807,2017-11-15 17:55:42+00:00,@115858 since IOS 11 my I-phone 7 battery last less than a day. What are you doing to rectify this issue? It use to last 2 days before the update! You sold the 7 as having a better battery life #lie,since IOS 11 my I-phone 7 battery last less than a day. What are you doing to rectify this issue? It use to last 2 days before the update! You sold the 7 as having a better battery life #lie,"@711871 We certainly know how important battery life is, and we’ll be happy to help out. You mentioned noticing this since updating your iPhone. To be sure we’re on the same page, is your iPhone currently running iOS version 11.1.1?",0,9
customer_335618,335618,908010,2017-10-21 00:29:32+00:00,Oye  @115858 @AppleSupport what’s the deal with the fucking keyboard lag of the new iOS? Are you gonna fix it anytime soon?,Oye what’s the deal with the fucking keyboard lag of the new iOS? Are you gonna fix it anytime soon?,"@335618 We'd like to take a look into this. Please DM us more info, and we'll get started. https://t.co/GDrqU22YpT",0,8
customer_508800,508800,2565813,2017-11-17 15:38:42+00:00,@AppleSupport Yep ! No problem there.,Yep ! No problem there.,@508800 Thanks for confirming. Let's go ahead and meet in DM and we'll continue there. https://t.co/GDrqU22YpT,4,19
customer_669699,669699,2308858,2017-11-13 01:51:59+00:00,@AppleSupport How can I fix this? Icons disappear when I launch the app https://t.co/Xzjj4WGorn,How can I fix this? Icons disappear when I launch the app,"@669699 Thanks for reaching out. We're happy to do everything we can to help. To start, can you tell us what model device and version of software you're using?",0,1
customer_513414,513414,2003582,2017-11-03 20:23:24+00:00,@AppleSupport the time it gets annoying,the time it gets annoying,@513414 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,0,2
customer_487392,487392,1583755,2017-11-04 16:47:56+00:00,@AppleSupport handle it.,handle it.,@487392 We'd like to gather some more details on what you're experiencing. Let's continue chatting via DM. https://t.co/GDrqU22YpT,0,2
customer_311816,311816,804902,2017-10-12 16:42:19+00:00,"@AppleSupport It's the 60GB model, if that makes any difference. Model MGGQ2CL/A.","It's the 60GB model, if that makes any difference. Model MGGQ2CL/A.",@311816 Thanks. Has the iPad been dropped or exposed to liquid? Let us know in DM. https://t.co/GDrqU22YpT,2,19
customer_210991,210991,401698,2017-10-09 18:54:31+00:00,@AppleSupport my phone keeps restarting is it because I need to update iOS?,my phone keeps restarting is it because I need to update iOS?,@210991 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,0,14
customer_370011,370011,1058940,2017-10-23 03:51:20+00:00,@115858 where the fuck did my 4000 photos go https://t.co/v6zHWEAEhM,where the fuck did my 4000 photos go,@370011 We know how priceless your photos are and can get you help. Contact our Applications Team through https://t.co/IBIY3vMgPj,0,19
customer_597684,597684,2021006,2017-11-06 00:17:32+00:00,"@AppleSupport Ok I turned off predictive and that seems to work, still curious as to when the update will happen!  Thank you!","Ok I turned off predictive and that seems to work, still curious as to when the update will happen! Thank you!","@597684 We want to take a further look into this with you. Meet us over in DM, and we’ll keep working with you there. https://t.co/GDrqU22YpT",0,16
customer_565371,565371,1896913,2017-10-24 15:51:43+00:00,Had this 2 years hardly any use and this happens?? Lucky didnt catch fire!! @AppleSupport @115858 can u explain? https://t.co/UFiWVPGw6m,Had this 2 years hardly any use and this happens?? Lucky didnt catch fire!! can u explain?,@565371 We'd like to take a closer look into this together. Send us a DM with the country you're located in and we'll get started. https://t.co/GDrqU22YpT,0,13
customer_499239,499239,1631246,2017-11-05 16:16:49+00:00,"@AppleSupport I did this already and it still tweaks from time to time but thanks, I guess","I did this already and it still tweaks from time to time but thanks, I guess",@499239   We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,2,1
customer_669328,669328,2307265,2017-11-13 00:18:44+00:00,@AppleSupport do I need to select a payment for Apple ID? My son will buy stuff and I don’t want that to happen like last time Can I just not I have to use credit card or PayPal,do I need to select a payment for Apple ID? My son will buy stuff and I don’t want that to happen like last time Can I just not I have to use credit card or PayPal,@669328 We'd like to look into this with you. Tell us more about the issues you're experiencing with screen recording to get started.,0,5
customer_245900,245900,542436,2017-12-02 17:55:52+00:00,@AppleSupport Thanks for the response. I'm trying to update to 11.2. Let me see if that works.,Thanks for the response. I'm trying to update to 11.2. Let me see if that works.,"@245900 Great! Please, keep us posted on the results.",6,3
customer_486273,486273,1579109,2017-11-04 14:34:15+00:00,@AppleSupport So @AppleSupport can you watch 4k films through iTunes on a 5k Mac?  Seems a little daft if you can’t. Thx,So can you watch 4k films through iTunes on a 5k Mac? Seems a little daft if you can’t. Thx,@486273 Great question! We'd be happy to look in to this with you. Are you planning to rent or purchase a 4K movie from iTunes?,0,5
customer_227019,227019,2741936,2017-11-20 18:09:56+00:00,The new MacBook update turned my Mac into a pretty paper weight. Thanks @115858,The new MacBook update turned my Mac into a pretty paper weight. Thanks,"@227019 Let's take a closer look together to get your Mac working right. What exactly is happening with it and which model do you have?

What's the exact macOS version number installed and have you tried any steps so far?",0,11
customer_411555,411555,1242833,2017-10-25 23:03:33+00:00,".@115858 better stop messing with me. My ORIGINAL charger gives me the ""this accessory may not be supported"" pop up. I can't do this anymore.",". better stop messing with me. My ORIGINAL charger gives me the ""this accessory may not be supported"" pop up. I can't do this anymore.",@411555 We're here for you. You can find help in this article: https://t.co/uqxquyfdn0,0,17
customer_540416,540416,1798557,2017-10-18 00:54:32+00:00,@115948 @AppleSupport I got a notification that someone followed me on Apple Music but got an error message when I opened the app.,I got a notification that someone followed me on Apple Music but got an error message when I opened the app.,"@540416 Hi, can you tell us what the error message mentioned? We'll see what we can do to help.",0,1
customer_769291,769291,2747332,2017-11-20 22:35:27+00:00,@115858 @105696 @105697 @769292 @769293  Help Anyone??? Can’t restore or add destinations. https://t.co/U6PSBoszOK,Help Anyone??? Can’t restore or add destinations.,@769291 We have a fantastic team to help with your Final Cut Pro. Check them out through this link: https://t.co/IBIY3vMgPj,0,1
customer_142828,142828,120669,2017-11-23 22:57:04+00:00,"@AppleSupport Can we please stop this shite where clicking the WiFi button in the control centre doesn’t turn it off? 
Let me choose when I want it to come back!",Can we please stop this shite where clicking the WiFi button in the control centre doesn’t turn it off? Let me choose when I want it to come back!,"@142828 Thanks for reaching out to us for support. The way that works in Control Center has changed. Read more here, and DM if you need more help:

https://t.co/vzVz37YMv0 https://t.co/GDrqU22YpT",4,1
customer_149295,149295,146673,2017-11-24 08:10:59+00:00,@AppleSupport I went to your store to get my computer checked a few days ago to realize they never gave me back my power cord and I want to die the store is very far from me I don't know what to do,I went to your store to get my computer checked a few days ago to realize they never gave me back my power cord and I want to die the store is very far from me I don't know what to do,@149295 Hey there! We'd love to see what we can do. DM us which country you're in and we'll get started. https://t.co/GDrqU22YpT,0,5
customer_187811,187811,301100,2017-10-06 17:52:15+00:00,@AppleSupport restorin phn &amp; setting up it as new iphn doesnt hlp at all. Drains battry &amp; keeps freezin on each app Stop with faulty updates,restorin phn &amp; setting up it as new iphn doesnt hlp at all. Drains battry &amp; keeps freezin on each app Stop with faulty updates,@187811 Thanks for reaching back out. We’d be happy to keep working together on this situation via a DM. https://t.co/GDrqU22YpT,0,16
customer_536753,536753,2385185,2017-11-25 14:50:10+00:00,"@AppleSupport hi there, I’m trying to import pictures from my Nikon camera onto my IPhone 6S using an adapter which I have used many times before. Today I have tried to but it starts to import them and then says it does not support on this device. I hope you can help me!","hi there, I’m trying to import pictures from my Nikon camera onto my IPhone 6S using an adapter which I have used many times before. Today I have tried to but it starts to import them and then says it does not support on this device. I hope you can help me!",@536753 We'll be happy to look into this for you. Join us in DM with the currently installed iOS version and we'll go from there: https://t.co/GDrqU22YpT,2,4
customer_668681,668681,2304643,2017-11-12 20:35:24+00:00,@AppleSupport I’ve tried this but it tells me my billing information can’t be saved right now.,I’ve tried this but it tells me my billing information can’t be saved right now.,@668681 We'd recommend getting in touch with one of our iTunes Store advisors for further assistance with billing issues. You can reach them here: https://t.co/SDIe7UiyJN,2,5
customer_419119,419119,1278184,2017-10-26 15:32:46+00:00,@115858 @AppleSupport I don’t think you people will ever send a mail like this. Its spam right? A measure to hack my phone or payment 😑 https://t.co/NED1hcrc1G,I don’t think you people will ever send a mail like this. Its spam right? A measure to hack my phone or payment 😑,"@419119 Let's help as this does seem to be a phishing attempt. For a full breakdown of what to do, check out: https://t.co/LNMCdqt6fD",0,13
customer_557178,557178,1864947,2017-10-20 14:39:06+00:00,@AppleSupport since I upgraded to the latest software on my iphone SE my speakerphone is no longer working,since I upgraded to the latest software on my iphone SE my speakerphone is no longer working,@557178 We'd like to offer our help. Please complete the steps shown here and send us a DM if the issue persists: https://t.co/4Kux8rhhGX https://t.co/GDrqU22YpT,0,1
customer_349544,349544,967120,2017-10-11 15:55:48+00:00,@AppleSupport @115858 my #iPhone7 was working perfectly fine until #iPhone8 and #iOS11 came along. Coincidence?,my #iPhone7 was working perfectly fine until #iPhone8 and #iOS11 came along. Coincidence?,@349544 What kind of issues are you having with the iPhone? Let us know in Direct Message. https://t.co/GDrqU2kzhr,0,8
customer_490511,490511,1596645,2017-11-04 18:44:51+00:00,called @AppleSupport today and the advice immediately made my phone worse. wtf apple?!?!?!,called today and the advice immediately made my phone worse. wtf apple?!?!?!,@490511 This would not be our expected results. What device are we working with? Send us a DM. https://t.co/GDrqU22YpT,0,15
customer_614476,614476,2077686,2017-10-09 07:29:51+00:00,"@AppleSupport Hello, been experiencing many issues since #ios11 install. Key: speaker phone and locked volume adjust not working… help?","Hello, been experiencing many issues since #ios11 install. Key: speaker phone and locked volume adjust not working… help?","@614476 Hi there. We’ll be glad to help. So that we can explore the best options for your region, DM the country you’re messaging us from. https://t.co/GDrqU22YpT",0,3
customer_641402,641402,2191198,2017-10-19 16:46:54+00:00,@AppleSupport 11.0.2. I know there’s an update available however this update doesn’t include any of the problems I reported in my previous tweet. Ths,11.0.2. I know there’s an update available however this update doesn’t include any of the problems I reported in my previous tweet. Ths,@641402 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT,2,3
customer_208635,208635,391241,2017-10-19 01:16:11+00:00,@AppleSupport Hey Apple lol still having the same issue 🙂🙃,Hey Apple lol still having the same issue 🙂🙃,@208635 Thanks for reaching back out. Let's continue in DM using the link below. https://t.co/GDrqU22YpT,4,1
customer_221513,221513,1117152,2017-10-15 03:21:14+00:00,@AppleSupport  I downloaded ios 11.0.3 and now I can’t buy on iTunes when purchase a song it says done then I have to enter my acct info the,I downloaded ios 11.0.3 and now I can’t buy on iTunes when purchase a song it says done then I have to enter my acct info the,@221513 We've received your DM and will continue from there.,6,5
customer_249479,249479,554747,2017-12-02 18:24:44+00:00,"@AppleSupport this is the worst bug ever, decided to not update before I go to bed cause I wanted to listen to some podcast (1 am still not affected), woke up to a respringing POS brick... if the charging damages my iPhone X will it be covered?","this is the worst bug ever, decided to not update before I go to bed cause I wanted to listen to some podcast (1 am still not affected), woke up to a respringing POS brick... if the charging damages my iPhone X will it be covered?",@249479 Thanks for meeting us in Twitter for help on your device. Can you verify what version of iOS 11 you're currently running on your iPhone X so we may proceed?,0,4
customer_122014,122014,1765948,2017-11-07 22:25:49+00:00,@AppleSupport Ugh didn’t work 😭😭😭 I️ I️,Ugh didn’t work 😭😭😭 I️ I️,@122014 Send us a DM to continue. https://t.co/GDrqU22YpT,2,2
customer_733382,733382,2588742,2017-10-30 18:34:39+00:00,@115858 Any chance we could get a fix in #IOS11 for Headphone audio going to 100% after a phone call? My ears are still ringing…..,Any chance we could get a fix in #IOS11 for Headphone audio going to 100% after a phone call? My ears are still ringing…..,@733382 Let's see what's going on. Which version of iOS are you on? Reply in DM to get started. https://t.co/GDrqU22YpT,0,8
customer_260874,260874,594617,2017-12-03 17:55:24+00:00,"@115858 @AppleSupport can you please seriously sort out older iPhone compatibilities with the latest iOS? Battery life is shockingly awful, having to charge 3-4 times daily &amp; battery dies at 40%, then straight back up to 40% as soon as plugged in! #Ridiculous 🤬🤬","can you please seriously sort out older iPhone compatibilities with the latest iOS? Battery life is shockingly awful, having to charge 3-4 times daily &amp; battery dies at 40%, then straight back up to 40% as soon as plugged in! #Ridiculous 🤬🤬","@260874 We'd love to look into your battery life! Please send us a DM with which iOS version you're updated to, and which iPhone model you're using to begin. https://t.co/GDrqU22YpT",0,9
customer_497050,497050,1622323,2017-10-17 16:15:06+00:00,"@AppleSupport Nope, still doesn’t work","Nope, still doesn’t work",@497050 Are you using the Music app or a different app for music? Let's also try a restart. This link will help: https://t.co/OWRDHWSt4h,4,1
customer_247978,247978,549613,2017-12-02 12:55:03+00:00,@115858 wireless charging pad doesn’t work well with iPhone X thanks,wireless charging pad doesn’t work well with iPhone X thanks,@247978 We want to help. Can you tell us what's happening when trying to charge?,4,17
customer_194759,194759,2364466,2017-11-13 21:51:47+00:00,"@AppleSupport hi there, is this a legit email from yourselves? Thanks in advance https://t.co/yBY8Kt2pVP","hi there, is this a legit email from yourselves? Thanks in advance","@194759 Thanks for bringing this to our attention. The email doesn't appear to be from us, but here's how to confirm: https://t.co/LNMCdqt6fD",0,13
customer_505228,505228,1655532,2017-11-06 03:30:50+00:00,"@AppleSupport Air drop will not work on my iphoneX. iOS is the latest. I tried to fix by many method, reset the setting, reset &amp; restore, but couldn't.","Air drop will not work on my iphoneX. iOS is the latest. I tried to fix by many method, reset the setting, reset &amp; restore, but couldn't.",@505228 Can you explain what exactly is happening when you try to use AirDrop? Do you get an error?,2,4
customer_816597,816597,2958694,2017-11-29 19:52:00+00:00,"@AppleSupport 
Please send out a new update",Please send out a new update,@816597 We'd love to assist you with any issues that you're having. Tell us what's happening and we'll take it from there.,0,16
customer_585559,585559,1977382,2017-11-01 19:35:46+00:00,@AppleSupport ????,????,@585559 We'd like to see how we can help with the keyboard issue you're experiencing. Connect with us in DM to get started: https://t.co/GDrqU22YpT,0,19
