conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,weak_intent
customer_650961,650961,2230722,2017-10-19 15:45:17+00:00,@AppleSupport native email app has crashed twice so far this morning...that doesn’t usually happen!! It ‘feels’ like my iPad has a bug?!,native email app has crashed twice so far this morning...that doesn’t usually happen!! It ‘feels’ like my iPad has a bug?!,@650961 Let’s take a look at what’s going on. Does this happen when the app is opening or when you try to do something within the app?,0,hardware_device
customer_489381,489381,1592009,2017-11-04 21:06:09+00:00,How do I️ fix this question mark in the square BS y’all did to my phone!!!!????@115858 @AppleSupport,How do I️ fix this question mark in the square BS y’all did to my phone!!!!????,@489381 Thanks for reaching out to us for support. Please check out this link for help with your issue: https://t.co/gKAEL4wRnw,0,hardware_device
customer_646145,646145,2210674,2017-11-26 14:37:32+00:00,"@AppleSupport Have tried that option 5 times. After entering Apple ID and verification code, site says Apple will get back to me. Never do.","Have tried that option 5 times. After entering Apple ID and verification code, site says Apple will get back to me. Never do.","@646145 To best help with this issue, our Apple ID specialists would be the best option. They can be reached by following this link: https://t.co/UJm15vmMM2",2,account_icloud
customer_696211,696211,2424347,2017-11-14 18:38:01+00:00,@AppleSupport wanted to let you guys know if a bug I’m experiencing on my iPhone 8 Plus that started on 11.1 and still present on 11.1.1.  After a few days of use I notice that there is a delay during animations such as when typing or using spotlight search 1/2,wanted to let you guys know if a bug I’m experiencing on my iPhone 8 Plus that started on 11.1 and still present on 11.1.1. After a few days of use I notice that there is a delay during animations such as when typing or using spotlight search 1/2,@696211 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,0,keyboard_input
customer_499509,499509,1632380,2017-11-05 17:34:11+00:00,@115858 fix the damn Keyboard got us looking dumb and stuff.,fix the damn Keyboard got us looking dumb and stuff.,@499509 We're here to help. We have a workaround for this here: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,0,keyboard_input
customer_299675,299675,751747,2017-10-11 17:01:00+00:00,@AppleSupport hey I can’t turn on iMessages?,hey I can’t turn on iMessages?,"@299675 We love our iMessages too, so let’s take a look at that. What happens when you try to active it?  Which device are you using?",0,messaging
customer_469837,469837,1507328,2017-11-03 04:28:19+00:00,@115858 need fix this typing issue we having with using. “ i “,need fix this typing issue we having with using. “ i “,@469837  We'd like to look into this further with you. Please meet us in DM. https://t.co/GDrqU22YpT,0,keyboard_input
customer_419480,419480,1279936,2017-10-26 15:34:35+00:00,@AppleSupport does the Apple Store app support Apple Pay as a payment method in New Zealand?,does the Apple Store app support Apple Pay as a payment method in New Zealand?,"@419480 Greetings! For a list of payment methods that can be used in App Store, click here: https://t.co/rRJbvIhA9f",0,repair_support
customer_169786,169786,225175,2017-11-25 01:51:05+00:00,"@AppleSupport The Apple Store shipped off my MBP to the repair center so it can be repaired. They said it'll take 3-5 days. It's been almost 10 days now. My repair status online displays, ""Your repair is in progress."" I just wanted to know why it's taking longer than expected.","The Apple Store shipped off my MBP to the repair center so it can be repaired. They said it'll take 3-5 days. It's been almost 10 days now. My repair status online displays, ""Your repair is in progress."" I just wanted to know why it's taking longer than expected.","@169786 Thanks for reaching out! So we can look closer into this with you, can you reach out to us in DM using the link below? https://t.co/GDrqU22YpT",0,repair_support
customer_768073,768073,2741928,2017-11-20 18:47:06+00:00,@AppleSupport It happens with WiFi on and off,It happens with WiFi on and off,@768073 Thanks for that info. Let's move this to DM where we're able to dig in more deeply. https://t.co/GDrqU22YpT,6,connectivity_calls
customer_586696,586696,1982054,2017-11-02 16:35:14+00:00,@AppleSupport my iPhone is acting really retarded after you guys launched iPhone x now I can make certain calls and my whole system is slow,my iPhone is acting really retarded after you guys launched iPhone x now I can make certain calls and my whole system is slow,@586696 We're happy to look into these issue with you. Please DM us the iOS version currently installed to get started. https://t.co/GDrqU22YpT,0,connectivity_calls
customer_535147,535147,1781167,2017-10-11 22:25:32+00:00,Hopefully @115858 fixes the battery life problem soon. I just got a new iPhone 7 and this battery is awful.,Hopefully fixes the battery life problem soon. I just got a new iPhone 7 and this battery is awful.,@535147 We'd be happy to take a look into this with you. Could you please send us a DM so we can gather some info? https://t.co/GDrqU22YpT,0,battery_charging
customer_718632,718632,2523469,2017-11-16 01:32:58+00:00,@AppleSupport The letter I️,The letter I️,"@718632 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",2,hardware_device
customer_267167,267167,620060,2017-11-22 17:15:37+00:00,@115858 email verification code didn't work please let me know for more to do email verification code that would work for me to use for iTunes and app store thanks,email verification code didn't work please let me know for more to do email verification code that would work for me to use for iTunes and app store thanks,@267167 We can make sure that gets resolved! We'd need to get you to our Apple ID support over the phones. They can verify the identity on the account.  They can be reached here:  https://t.co/UJm15vmMM2,0,apps_services
customer_677837,677837,2343736,2017-11-13 13:03:30+00:00,@AppleSupport i need assistance...my imessage stopped working. It keeps saying “waiting for activation...” can you assist me please?,i need assistance...my imessage stopped working. It keeps saying “waiting for activation...” can you assist me please?,@677837 We received your DM. We will continue chatting with you there.,0,messaging
customer_174822,174822,245330,2017-10-05 15:56:09+00:00,@116333 I have to admit some things have changed spent $100+ dollars on a battery case for my Iphone 7 and it is falling apart and Apple  not help☹️,I have to admit some things have changed spent $100+ dollars on a battery case for my Iphone 7 and it is falling apart and Apple not help☹️,@174822 We'd like to look into this. Send us a DM with details regarding this issue. https://t.co/GDrqU2kzhr,0,battery_charging
customer_574480,574480,1930570,2017-10-28 05:02:27+00:00,"Apparently, even though I own the physical CDs and imported them into my iTunes library, once I used Apple Music they were all replaced with downloads and once my sub was up I couldn’t listen to any of my CD imports. What gives @AppleSupport","Apparently, even though I own the physical CDs and imported them into my iTunes library, once I used Apple Music they were all replaced with downloads and once my sub was up I couldn’t listen to any of my CD imports. What gives","@574480 We know how important your music is; we'll do all we can to help. To get started, let us know in DM if you use iTunes Match: https://t.co/GDrqU22YpT",0,apps_services
customer_485191,485191,1574327,2017-11-04 04:45:28+00:00,@AppleSupport fix itttttt,fix itttttt,@485191 Let's get this figured out. We have a workaround here that will help: https://t.co/sDSg93LaFu,0,hardware_device
customer_545253,545253,2975704,2017-11-30 02:28:50+00:00,"@AppleSupport I can’t find a way to merge two different moments in Photos for Mac. Possible?

It’d be great for events that split before/after midnight but go together.",I can’t find a way to merge two different moments in Photos for Mac. Possible? It’d be great for events that split before/after midnight but go together.,@545253 We'd like to help with this. Our Photos experts are here for you:  https://t.co/IBIY3vMgPj,0,hardware_device
customer_375464,375464,1083011,2017-10-23 17:03:37+00:00,"@AppleSupport Retail store in Lisbon, when?","Retail store in Lisbon, when?",@375464 We appreciate your interest and encourage you to stay up to date on Apple news here: https://t.co/gbIPLOsnZd,0,hardware_device
customer_578840,578840,1948187,2017-10-30 15:54:42+00:00,@115858 My battery life is half a day at best. Takes longer to charge and drops it’s charge really fast. So disappointed,My battery life is half a day at best. Takes longer to charge and drops it’s charge really fast. So disappointed,@578840 We'd be glad to look into this with you. Let's continue to look into this via DM with you: https://t.co/GDrqU22YpT,2,battery_charging
customer_278842,278842,666609,2017-11-10 01:56:09+00:00,@AppleSupport Only on cellular even when it says I have full reception and 4G,Only on cellular even when it says I have full reception and 4G,@278842 We've recently released iOS 11.1.1. Have you had a chance to update to that yet? Let's also check if you have any updates available in your App Store as well.,2,connectivity_calls
customer_514242,514242,1694901,2017-10-17 17:02:34+00:00,While on the charger my battery fell from 96% to 86%... ON THE CHARGER! Smh @115858 yo fix this I’ve been a faithful customer for years 😒 1/2,While on the charger my battery fell from 96% to 86%... ON THE CHARGER! Smh yo fix this I’ve been a faithful customer for years 😒 1/2,@514242 We'd like to help. When did you notice the issue? Have you tried restarting the device since the issue?,0,battery_charging
customer_682688,682688,2364592,2017-11-13 21:30:11+00:00,@AppleSupport please help me with this error message 🙄🙄,please help me with this error message 🙄🙄,"@682688 We'll gladly help with what you're seeing. Send us over a DM, and we'll check it out together. https://t.co/GDrqU22YpT",0,messaging
customer_412637,412637,1504000,2017-11-03 09:21:34+00:00,@AppleSupport On the newer account. I have a metered connection and I don’t want to have to download all that stuff over,On the newer account. I have a metered connection and I don’t want to have to download all that stuff over,"@412637 Great question, however when you sign out of the old account, all music downloaded for offline use would need to be redownloaded.",6,account_icloud
customer_664463,664463,2286870,2017-11-12 01:12:07+00:00,@AppleSupport Took it in to Genius Bar. They managed to fix it.,Took it in to Genius Bar. They managed to fix it.,@664463 Excellent! We're glad to hear it. Let us know if you need anything else. Take care.,2,repair_support
customer_602161,602161,2036689,2017-11-06 22:57:34+00:00,"I need to take my phone to apple and hopefully swap it 😔 ever since I bought it , it’s taking forever to charge . I’ve had my phone charging for 2 hours and have 12% battery .. also it keeps freezing and won’t let me restart it 🤔 @115858","I need to take my phone to apple and hopefully swap it 😔 ever since I bought it , it’s taking forever to charge . I’ve had my phone charging for 2 hours and have 12% battery .. also it keeps freezing and won’t let me restart it 🤔",@602161 Which iPhone are you using and what version of iOS is installed? Let us know in a DM. We'll get to work together. https://t.co/GDrqU22YpT,0,battery_charging
customer_267193,267193,620181,2017-11-22 15:12:05+00:00,can imessage stop crashing when i’m trying to send paragraphs. thanks. @AppleSupport  @115858,can imessage stop crashing when i’m trying to send paragraphs. thanks.,@267193 Let's look into that. What device is the issue occurring on?,0,messaging
customer_442637,442637,1386583,2017-10-31 20:56:28+00:00,@AppleSupport I have not restarted my device since noticing this In iMessage,I have not restarted my device since noticing this In iMessage,@442637 Please try to restart your device and the Messages app. DM us if you're still noticing the same thing happen after this. https://t.co/GDrqU22YpT,2,messaging
customer_776926,776926,2782058,2017-11-21 16:55:25+00:00,"#ios11 doing funky things to Maps when used with Podcasts — big delay in podcast when directions play, then my music comes on before I (sometimes) get back to the podcast I was listening to. Oh, and worse battery life. Well done, @115858    @AppleSupport #iPhone7Plus","#ios11 doing funky things to Maps when used with Podcasts — big delay in podcast when directions play, then my music comes on before I (sometimes) get back to the podcast I was listening to. Oh, and worse battery life. Well done, #iPhone7Plus","@776926 Hey, that's certainly not the experience we want you to have with your iPhone. We'd like to take a closer look into this. DM us the exact iOS version and we'll work together from there. https://t.co/GDrqU22YpT",0,battery_charging
customer_513941,513941,1693493,2017-11-06 12:39:02+00:00,@115858 @AppleSupport my iPhone X freezing not working what should i do ?! https://t.co/Xj74ygSvNr,my iPhone X freezing not working what should i do ?!,@513941 Thanks for reaching out. Let's see what's going on with your new iPhone. Send us a DM with all the details you can provide. https://t.co/GDrqU22YpT,0,hardware_device
customer_399109,399109,1411621,2017-11-02 01:12:04+00:00,@AppleSupport No. But I just did that and it fixed it. Thanks!,No. But I just did that and it fixed it. Thanks!,@399109 Awesome! Our pleasure. Have a great rest of your day!,4,hardware_device
customer_682672,682672,2364548,2017-11-13 21:41:40+00:00,@AppleSupport whenever I go into the App Store to update (free) apps it’s saying I need to update my billing info but when I do it gets declined? Won’t let me update without billing info either?,whenever I go into the App Store to update (free) apps it’s saying I need to update my billing info but when I do it gets declined? Won’t let me update without billing info either?,@682672 We want to work hand in hand with you. Here's a link to DM us. https://t.co/GDrqU22YpT,0,software_update
customer_731759,731759,2581991,2017-11-16 23:01:05+00:00,"@AppleSupport Can't retrieve mail on https://t.co/XQhY5199hY, and I'm sent to System Preferences to try to fix it. Every time I input my password I get this error message. https://t.co/X17RGwum5N",Can't retrieve mail on and I'm sent to System Preferences to try to fix it. Every time I input my password I get this error message.,"@731759 Got it, thanks for the screenshot. Please send us a DM and let us know which macOS version your device running, and we'll work on this together from there. https://t.co/GDrqU22YpT",2,messaging
customer_629584,629584,2140969,2017-11-08 22:53:48+00:00,@AppleSupport iOS 10.0.1,iOS 10.0.1,"@629584 Thanks! Tell us in DM how long the device lasts from a full charge, please. https://t.co/GDrqU22YpT",2,software_update
customer_298579,298579,746994,2017-10-06 22:09:15+00:00,@AppleSupport Apple Watch series 3 Cellular.,Apple Watch series 3 Cellular.,@298579 We're here for you. Here is a list of the carriers who provide service for the Apple Watch Series 3: https://t.co/WuqDNKIme1,0,connectivity_calls
customer_364465,364465,1033262,2017-10-14 17:49:38+00:00,@AppleSupport what’s ap notification is not working.i have to open what’s ap for msg and calls.pls advise,what’s ap notification is not working.i have to open what’s ap for msg and calls.pls advise,"@364465 We'll be glad to help! Does this only occur with WhatsApp?
 If so, follow these steps: https://t.co/3WF5Z1DBGa",0,connectivity_calls
customer_818975,818975,2968973,2017-11-29 23:58:32+00:00,@AppleSupport iOS 11.1.2,iOS 11.1.2,"@818975 Excellent! Next, please go to Settings &gt; General &gt; Reset &gt; Reset Keyboard Dictionary. Once that is complete, please try out the auto-correct again and let us know the results.",2,software_update
customer_207758,207758,1760282,2017-11-07 22:53:45+00:00,@applesupport Focus 18” vertically (upward) equates to 6” horizontal dist. Focus 24” horizontally equates to about 10” vertically (downward),Focus 18” vertically (upward) equates to 6” horizontal dist. Focus 24” horizontally equates to about 10” vertically (downward),@207758 Go ahead and send us a DM with your exact iOS version and we can examine this a bit more. https://t.co/GDrqU22YpT,4,connectivity_calls
customer_447309,447309,1408185,2017-10-28 20:42:01+00:00,"@AppleSupport its been happening for like 2 months, iphone 7 and iOS 10.2 i think &amp; nope they just disappear","its been happening for like 2 months, iphone 7 and iOS 10.2 i think &amp; nope they just disappear","@447309 First, let's go ahead and back up your iPhone and update to the latest iOS 11.0.3. Let us know if the issue persists afterwards.",4,software_update
customer_610095,610095,2081530,2017-10-09 23:41:44+00:00,Still having battery charge issues @115858 @AppleSupport #sodisappointed,Still having battery charge issues #sodisappointed,@610095 What is the exact iOS version running on your iPhone? Let's meet back up in DM to continue working towards a solution. https://t.co/GDrqU22YpT,2,battery_charging
customer_380998,380998,1336312,2017-10-27 07:32:47+00:00,"@AppleSupport 
I made a mistake and I ordered twice. how to cancel the first order",I made a mistake and I ordered twice. how to cancel the first order,"@380998 Oops! We understand, things happen. Reach out to our Sales team and we'll sort it out: https://t.co/l9vC3IRh4z",0,hardware_device
customer_287498,287498,701625,2017-11-23 16:00:40+00:00,@AppleSupport I️ did not get a 106GB phone to wake up and all my shit to be deleted &amp; pay for iCloud and it says it can’t load 😑,I️ did not get a 106GB phone to wake up and all my shit to be deleted &amp; pay for iCloud and it says it can’t load 😑,"@287498 We’d love to help with your iPhone. To start, send us a DM with more details of the behavior you’re experiencing. https://t.co/GDrqU22YpT",0,account_icloud
customer_821243,821243,2977714,2017-11-30 03:16:23+00:00,@AppleSupport Up to date on software and the 6s. Very glitchy on most applications and my key board spazzes out randomly.,Up to date on software and the 6s. Very glitchy on most applications and my key board spazzes out randomly.,"@821243 Let's take a closer look. Since updating iOS, have you been able to fully update your apps?  Next, are you using the default keyboard? Tell us more in DM. https://t.co/GDrqU22YpT",2,hardware_device
customer_151393,151393,154446,2017-11-24 16:24:35+00:00,"@AppleSupport Hello, I'm planning to buy Iphone X from apple store and i have a trip to Europe - Bulgaria. There is a One-time payment option which says Unlocked iPhone with Sprint SIM for 999. Will I be able to use the phone with Telenor sim?","Hello, I'm planning to buy Iphone X from apple store and i have a trip to Europe - Bulgaria. There is a One-time payment option which says Unlocked iPhone with Sprint SIM for 999. Will I be able to use the phone with Telenor sim?",@151393 Hi there. We've received your DM. We will follow up with you there shortly.,0,repair_support
customer_425948,425948,2609211,2017-10-30 22:36:13+00:00,@AppleSupport iPhone 7 Plus and yes iOS 11.0.3,iPhone 7 Plus and yes iOS 11.0.3,@425948 OK.  Let's continue the conversation in DM.  Which country are you located in? https://t.co/GDrqU22YpT,2,software_update
customer_447269,447269,1407963,2017-10-16 16:51:36+00:00,I’m still mind blown at how awful iPhones battery life has been after this update 🤦🏻‍♂️ @AppleSupport please fix this.,I’m still mind blown at how awful iPhones battery life has been after this update 🤦🏻‍♂️ please fix this.,@447269 Having as long a battery life as possible is what we want for you. Which iPhone model do you have and is iOS 11.0.3 installed?,0,battery_charging
customer_679128,679128,2349455,2017-11-13 18:04:10+00:00,"@AppleSupport Okay so when I try to send a message in a group chat, the text box doesn’t appear, as if I were removed from the conversation or if I left, but neither of those were the case. I have to be removed and added again in order to talk. Also, Apple Music keeps continually crashing.","Okay so when I try to send a message in a group chat, the text box doesn’t appear, as if I were removed from the conversation or if I left, but neither of those were the case. I have to be removed and added again in order to talk. Also, Apple Music keeps continually crashing.","@679128 What version of iOS is installed on your iPhone at this time? When did you first notice the issue with Messages and Music? Are you an Apple Music membership subscriber? When does Music crash (e.g. as soon as you open it, or after a while)?",2,messaging
customer_686013,686013,2734138,2017-11-20 16:22:24+00:00,"Please fix WiFi problem in iOS 11.1.2 every time I turn it on in Control Center, I still have to go into settings, tap into WiFi (not searching), go back to aettings, and go back into WiFi again (now searching but not automatically connect). FIX IT!!! @AppleSupport","Please fix WiFi problem in iOS 11.1.2 every time I turn it on in Control Center, I still have to go into settings, tap into WiFi (not searching), go back to aettings, and go back into WiFi again (now searching but not automatically connect). FIX IT!!!",@686013 We'd love to help you with that behavior. Please DM us so we can get more information. https://t.co/GDrqU22YpT,2,connectivity_calls
customer_739032,739032,2614279,2017-11-17 04:31:57+00:00,"@sprintcare @AppleSupport i don’t know if this is a sprint problem or an iphone problem, but i can’t send pictures through regular text. imessage works fine when i send pics, but regular sms won’t deliver pictures but will deliver messages","i don’t know if this is a sprint problem or an iphone problem, but i can’t send pictures through regular text. imessage works fine when i send pics, but regular sms won’t deliver pictures but will deliver messages",@739032 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you. https://t.co/GDrqU22YpT,0,messaging
customer_378428,378428,1095134,2017-10-23 21:21:05+00:00,Hey @AppleSupport stop changing my message back to delivered after I read it and don’t respond. I want people to know that i read it!!,Hey stop changing my message back to delivered after I read it and don’t respond. I want people to know that i read it!!,"@378428 Reach out to us via DM, then we can advise you on this from there. https://t.co/GDrqU22YpT",0,messaging
customer_223006,223006,459543,2017-12-01 01:30:57+00:00,@AppleSupport so I'm in The USA. I have a iPhone 6 IOS 11. This is actually the 2nd time all my messages have deleted and before this my phone restarts itself randomly (usually when I'm listening to music).,so I'm in The USA. I have a iPhone 6 IOS 11. This is actually the 2nd time all my messages have deleted and before this my phone restarts itself randomly (usually when I'm listening to music).,@223006 Thanks for those details. Let's continue troubleshooting in Direct Message. You can join us there by clicking the link below. https://t.co/GDrqU22YpT,4,messaging
customer_588136,588136,1986890,2017-11-02 03:36:28+00:00,Just updated my phone and still having issues I️ I️ I I️ I️ I I️ @AppleSupport @115858,Just updated my phone and still having issues I️ I️ I I️ I️ I I️,@588136 We'd like to take a closer look at this issue. DM us which device you're using and what version you updated to. https://t.co/GDrqU22YpT,0,software_update
customer_348212,348212,961738,2017-10-22 00:41:58+00:00,Can you repair the delay that the last software have when writing texts or whatsapp the keyboard is slow to respond. @115858,Can you repair the delay that the last software have when writing texts or whatsapp the keyboard is slow to respond.,@348212 Lets's look into this further. DM us to get started. https://t.co/GDrqU22YpT,0,keyboard_input
customer_188463,188463,303539,2017-10-06 14:21:18+00:00,"Hey @AppleSupport why is my WiFi and Bluetooth turning on auto? iOS 11, iPhone 7+","Hey why is my WiFi and Bluetooth turning on auto? iOS 11, iPhone 7+","@188463 Thanks for contacting us. When turning off Wi-Fi and Bluetooth, are you doing that from Control Center or from Settings?",0,connectivity_calls
customer_556802,556802,1863533,2017-10-20 05:53:02+00:00,why does my phone insist on dying when the battery is @ 29% @115858 y'all truly got me fucked up,why does my phone insist on dying when the battery is @ 29% y'all truly got me fucked up,@556802 That's not normal. Could you Direct Message us and let us know what country you're in? We'll help out. https://t.co/GDrqU22YpT,0,battery_charging
customer_662957,662957,2280579,2017-11-11 16:53:26+00:00,@AppleSupport I accidentally bought an app for £6.99 but it was an accident. Pls help refund this???,I accidentally bought an app for £6.99 but it was an accident. Pls help refund this???,"@662957 Hello. we are here to help. Please use the following link for further assistance with this purchase:

 https://t.co/SDIe7UiyJN",0,hardware_device
customer_597791,597791,2021330,2017-11-06 01:19:44+00:00,@115858 are you going to fix the I️ #autocorrect glitch or what!?,are you going to fix the I️ #autocorrect glitch or what!?,@597791 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,0,keyboard_input
customer_208757,208757,208263,2017-10-09 14:28:46+00:00,@AppleSupport Why can I not download anything my Apple ID is already in like help me,Why can I not download anything my Apple ID is already in like help me,@208757 Let’s dig deeper to see what we can find out! What happens when you try to download something? Do you get an error?,0,account_icloud
customer_495780,495780,1616720,2017-11-05 14:12:34+00:00,"@AppleSupport iPhone 7, iOS 11.1","iPhone 7, iOS 11.1","@495780 Thanks. To clarify, are you unable to find the new emojis in the system, or are you having trouble viewing emojis sent to you?",2,software_update
customer_629889,629889,2142302,2017-11-08 23:01:41+00:00,@AppleSupport @115858 what is this?😂 Went to message my mom and my “I️” autocorrected to that. Y’all are gettin sloppy😴 https://t.co/Ydf0o6aOY1,what is this?😂 Went to message my mom and my “I️” autocorrected to that. Y’all are gettin sloppy😴,@629889 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,messaging
customer_683053,683053,2869711,2017-11-28 01:43:00+00:00,".@115858, you couldn’t “bend the rules” to solve my problem but you sure as hell could “bend the rules” to take my phone away and cancel my phone payments.",". , you couldn’t “bend the rules” to solve my problem but you sure as hell could “bend the rules” to take my phone away and cancel my phone payments.",@683053 We'd like to look into this with you. DM us using the following link and we'll gather info from this interaction with us there. https://t.co/GDrqU22YpT,4,purchases_billing
customer_662570,662570,2278813,2017-11-11 21:12:43+00:00,"@AppleSupport 11.1.1.  Just updated this morning.  On all my yahoo email accounts on two iPads and an iPhone, they receive email but will no longer send anything.  Says my user name or password is missing. This is showing correct. One of my iPhones has not been updated today and works fine.","11.1.1. Just updated this morning. On all my yahoo email accounts on two iPads and an iPhone, they receive email but will no longer send anything. Says my user name or password is missing. This is showing correct. One of my iPhones has not been updated today and works fine.","@662570 Are you able to send email if you access your account through Safari? If you haven’t attempted to, please try now. Let us know how it goes.",2,account_icloud
customer_210108,210108,397458,2017-10-27 06:41:33+00:00,"@115858 any reason why I can no longer switch wi-fi off from the quick access menu, only disconnect...which then reconnects to another network #ios11","any reason why I can no longer switch wi-fi off from the quick access menu, only disconnect...which then reconnects to another network #ios11","@210108 To shut Wi-Fi fully off, you have to do that through Settings. You can find more info on that here: https://t.co/G7BHuQnDS6",0,connectivity_calls
customer_235357,235357,503615,2017-12-01 21:18:41+00:00,@AppleSupport My bluetooth works with everything except for when im on a call. I don’t know why,My bluetooth works with everything except for when im on a call. I don’t know why,"@235357 OK, what's happening when you try to connect to a Bluetooth device while you're on a phone call? In Settings &gt; Bluetooth, is it not finding the devices at all? Finding them, but giving an error when trying to connect?",10,connectivity_calls
customer_177789,177789,2307585,2017-11-13 00:45:15+00:00,@115858 WHY THIS HAPPENING EVEN AFTER THE TEXT REPLACEMENT I WANT A NEW PHONE,WHY THIS HAPPENING EVEN AFTER THE TEXT REPLACEMENT I WANT A NEW PHONE,"@177789 The iOS 11.1.1 update fixes this issues for any future typing that you do. If you're seeing this on other people's posts or texts, it's because they haven't updated yet, or the post was from before the update was released.",0,repair_support
customer_193135,193135,323835,2017-10-07 08:58:10+00:00,@AppleSupport just received this text message. Is it genuinely from you? https://t.co/aknVybadOq,just received this text message. Is it genuinely from you?,@193135 Good catch! That is not from us! Check out this link with locating leget contact from apple: https://t.co/FqA1UqeB43,0,messaging
customer_222714,222714,453893,2017-11-30 23:12:55+00:00,"@AppleSupport it started happening after I updated to High Sierra. It says it can't connect, but my phone, tv and apple tv have no problem connecting to it.","it started happening after I updated to High Sierra. It says it can't connect, but my phone, tv and apple tv have no problem connecting to it.",@222714 Have you tried any other steps to resolve this aside from restarting the devices? Does it happen in safe mode? Have you tried another user account? Once connected does it drop the connection at all?,2,software_update
customer_176777,176777,255564,2017-10-05 17:23:31+00:00,@AppleSupport is there way I can use my single mouse and keyboard on multiple macs at the same time?,is there way I can use my single mouse and keyboard on multiple macs at the same time?,"@176777 Great question. Since the mouse/keyboard would need to be connected to a specific Mac, there wouldn't be a way to do this.",0,keyboard_input
customer_257425,257425,582807,2017-12-03 04:26:25+00:00,"@115858 So i just updated my iPhone 📱 &amp; I don’t have an option to turn on or off #ApplePay anywhere in the settings, &amp; it’s not in iMessages either... What Gives¿ https://t.co/rmWIw8LTve","So i just updated my iPhone 📱 &amp; I don’t have an option to turn on or off #ApplePay anywhere in the settings, &amp; it’s not in iMessages either... What Gives¿","@257425 Thanks for reaching out about those features. If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",0,messaging
customer_201000,201000,1181491,2017-10-24 22:39:45+00:00,@AppleSupport That’s not true. On my actual camera app it shows the back facing camera. Within the iMessage app it shows front.  Maybe it will be fixed with the next version of iOS.,That’s not true. On my actual camera app it shows the back facing camera. Within the iMessage app it shows front. Maybe it will be fixed with the next version of iOS.,@201000 Got it. Please send us a DM and we'll look into it with you. https://t.co/GDrqU22YpT,24,messaging
customer_743088,743088,2631607,2017-11-17 16:53:24+00:00,@115858 I'm just trying to cancel my apple music and it's a bunch of bullshit and run around to do so!!!! Stueps!!,I'm just trying to cancel my apple music and it's a bunch of bullshit and run around to do so!!!! Stueps!!,@743088 There is a bit of a process involved to cancel but we aim to make it as simple as possible. We've got specialists who can assist if you need it. You can reach them here: https://t.co/SDIe7UiyJN,0,apps_services
customer_663110,663110,2281210,2017-11-11 17:47:54+00:00,@AppleSupport Seeing it in messages &amp; posts,Seeing it in messages &amp; posts,"@663110 Have you updated to the latest version, 11.1.1?",2,messaging
customer_134424,134424,1270288,2017-10-26 12:13:50+00:00,Trying to forward an article via text message using new iOS 11.0.3.  Message Failure.  Thanks @115858,Trying to forward an article via text message using new iOS 11.0.3. Message Failure. Thanks,@134424 We want to help. What device are you using and which app are you sending the article from? What happens when you try?,0,messaging
customer_137402,137402,2923600,2017-11-29 02:18:57+00:00,"Dear @AppleSupport, #iOS11 has completely hosed #CarPlay in my BMW. It continually disconnects, reconnects. Extreme lag &amp; freezing on phone &amp; HUD. Locked up phone to point I had to hard reset. It was fine before moving to iOS11. Unpaired/repaired numerous times. #FixIt @115858 🤬","Dear , #iOS11 has completely hosed #CarPlay in my BMW. It continually disconnects, reconnects. Extreme lag &amp; freezing on phone &amp; HUD. Locked up phone to point I had to hard reset. It was fine before moving to iOS11. Unpaired/repaired numerous times. #FixIt 🤬","@137402 We understand needing this to work with CarPlay. Have you reached out and ensured all BMW updates are applied? Also, do you have any other 3rd party Bluetooth devices connected? Feel free to DM us. https://t.co/GDrqU22YpT",0,repair_support
customer_664323,664323,2286174,2017-11-11 12:20:32+00:00,"@116333 @AppleSupport Hi Tim sorry for disturbing you,but i am very dissatisfied with care team working in India,why diff service center has diff result with the causes never happened with asset.","Hi Tim sorry for disturbing you,but i am very dissatisfied with care team working in India,why diff service center has diff result with the causes never happened with asset.",@664323 We'd like to discuss this together. Please join us in a Direct Message to explain which Apple Authorized Service Providers you visited and what issue you were experiencing. Thank you. https://t.co/GDrqU22YpT,0,repair_support
customer_483411,483411,2369462,2017-11-14 00:33:05+00:00,@AppleSupport Do those settings get synced to iCloud? I set up as new iPhone X. Each time I do I also get my kb shortcuts so something is syncing fr iClou,Do those settings get synced to iCloud? I set up as new iPhone X. Each time I do I also get my kb shortcuts so something is syncing fr iClou,"@483411 They do sync. When you set up your new iPhone X, did you sign into iCloud?",4,account_icloud
customer_290511,290511,712953,2017-10-10 22:03:21+00:00,@AppleSupport please note despite multiple emails to your support team (Caitlin ext 5071376) I have had no response - case no. 100275540658,please note despite multiple emails to your support team (Caitlin ext 5071376) I have had no response - case no. 100275540658,"@290511 Let's look into this together. Send us a DM, and we'll continue with you from there. https://t.co/GDrqU22YpT",0,hardware_device
