customer_tweet_id,customer_author_id,customer_created_at,customer_text,agent_tweet_id,agent_created_at,agent_response
146698,149302,2017-11-04 12:01:22+00:00,If you’re thinking of upgrading to @115858 #HighSierra I wouldn’t waste your time! More bugs than an entire series of I’m a Celebrity!,146699,2017-11-04 17:38:27+00:00,@149302 We’re happy to help with any complications you’re facing. Could you let us know more details via a DM? We’ll move from there. https://t.co/GDrqU22YpT
2138830,629056,2017-11-08 21:53:58+00:00,NOW HOW DO YOU THINK I SHOULD WAKE UP FOR SCHOOL TOMORROW IF MY ALARM WONT BE WORKINF BC NO BATTERY?? hmm @115858 https://t.co/jOLzJSS58h,2138829,2017-11-08 22:13:01+00:00,@629056 We'd be happy to help. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
1905922,567926,2017-10-25 08:29:42+00:00,@AppleSupport iOS 11 is so nextgen that all my current apps have stopped working! #androidcalling #timetoshift #loosingyouredge,1905920,2017-10-25 13:35:27+00:00,@567926 This isn't what we want to have happen with iOS 11 on your device. Let's pair up in DM and look at this together. https://t.co/GDrqU22YpT
927569,340073,2017-10-10 21:17:35+00:00,@AppleSupport I’m having trouble getting text. Not sure if it’s a bug with the new iOS or my carrier 😞,927567,2017-10-10 22:11:01+00:00,"@340073 We can get to the bottom of this together. To begin, can you tell us what version of iOS 11 you're using?"
1077373,374181,2017-10-15 02:10:41+00:00,@AppleSupport I restarted it which helped a little but still a lag,1077374,2017-10-15 02:47:52+00:00,@374181 Which app is frontmost when this slowness begins? Let us know in DM. https://t.co/GDrqU22YpT
2286767,664437,2017-11-12 00:35:40+00:00,@AppleSupport how come y’all charge me twice a month for iTunes music?? Every month??,2286766,2017-11-12 01:29:00+00:00,"@664437 We can get you pointed in the right direction. For billing issues, you'll want to get in touch with our iTunes Store group and they can be reached here: https://t.co/SDIe7UiyJN"
817027,314587,2017-10-12 20:40:38+00:00,@AppleSupport my iPhone 6 battery accuracy has been inaccurate since I downloaded iOS11. It turns off without 20% battery remaining alert,817025,2017-10-12 20:50:00+00:00,@314587 We're here to help find the best solution. What iOS 11 version are you on?
1907907,568369,2017-10-18 08:06:35+00:00,updating to ios 11 broke my phone nd i didnt even get to see the update yet :////// @115858 wyd,1907906,2017-10-18 13:21:50+00:00,@568369 DM us with more details on what happened. Include the country you're in. We'll do our best to help. https://t.co/GDrqU22YpT
285663,184051,2017-10-06 09:13:16+00:00,Beste @AppleSupport !!! Sinds de update van ios11 is mijn batterij sneller leeg!! Hoe kan dat?,285661,2017-10-06 14:26:00+00:00,@184051 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1018851,361077,2017-10-22 21:00:55+00:00,I know you want me to get the iPhone 8 or whatever but please stop making my phone freeze because of this update @115858,1018850,2017-10-22 22:02:00+00:00,@361077 Let us know some more details in DM. We can help. Which iPhone do you have? https://t.co/GDrqU22YpT
1291197,421951,2017-11-25 20:06:20+00:00,"Recién hoy actualicé el iOS. MALÍSIMO. Entre otros bugs horribles, pones modo avión desde el acceso directo , lo sacas, y no te vuelven los datos automático, tenes q ir ajustes. Steve Jobs está muriendo muerto. @115858",1291196,2017-11-25 20:17:27+00:00,@421951 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
630987,269532,2017-10-04 23:43:21+00:00,Love how I have to keep my iphone 7 plugged in so it won't die every few min..... thanks @115858 @AppleSupport !,630985,2017-10-05 00:26:26+00:00,@269532 We want you to have a phone that works for you. Does this occur while using certain apps?
2369478,683814,2017-11-13 23:36:19+00:00,This stupid ass iPhone and this stupid ass A box shit is about to make me THROW THIS WHOLE PHONE AWAY . FUCK YALL @115858 !,2369477,2017-11-13 23:57:31+00:00,"@683814 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
1331981,430740,2017-10-27 04:55:55+00:00,@115858 @AppleSupport y’all need to fix my phone or give me a new one. This update messed my shit up and I’m highly upset 😡😡,1331979,2017-10-27 13:04:00+00:00,"@430740 We know the importance of a reliable device. Let's work together to solve this. To start, which iOS version do you have?"
1039189,365859,2017-10-23 02:58:28+00:00,@AppleSupport I am having problems and I very upset with your support team right now. Please help me,1039188,2017-10-23 03:03:00+00:00,@365859 We'd like to see how we can make this better. DM us some details and we can get started. https://t.co/GDrqU22YpT
94824,136602,2017-11-30 15:24:02+00:00,"Hey @VerizonSupport @115858 your activation server is still broken, been trying for an hour. https://t.co/TgSbhaMkW6",94823,2017-11-30 16:03:30+00:00,@136602 We'd like to see if we can't help. Have you tested your username/password combo on a different device to double check you have it correct? Join us in DM and we'll go from there. https://t.co/GDrqU22YpT
963704,348730,2017-10-21 21:12:35+00:00,"Yurrr what's good with ya? @115858 , can't hear shit outta my iPhone when ppl calls me 🤔,",963703,2017-10-21 22:50:30+00:00,"@348730 Does this occur when using headphones or directly on the receiver? Let us know, we want to be sure you can hear others on a call."
1539991,477306,2017-11-03 21:48:22+00:00,"@115858 @AppleSupport please unlock my phone, this two factor authentication is killing me!",1539990,2017-11-04 02:00:24+00:00,@477306 We'd like to help. Tell us a bit about what's happening when you try to unlock your iPhone in DM. https://t.co/GDrqU22YpT
500081,234449,2017-12-01 18:53:09+00:00,Hey @115858 @AppleSupport y’all should make a notification system that lets us know when our favorite artists drop new albums through the music app,500080,2017-12-01 19:20:00+00:00,@234449 We love to hear how our customers wish to use our products. You can tell us more about this here: https://t.co/ODFtc9V7Tq
2304325,668604,2017-10-19 20:39:22+00:00,"@applesupport Can't access itunes, cloud and app store with new ios update. Now I have to put the phone down and talk to people. help!",2304324,2017-10-19 21:06:00+00:00,@668604 We would like to help with this. Are you getting any kind of error message? Does it happen on Wi-Fi and cellular data?
904706,125534,2017-10-10 05:42:09+00:00,"Ok someone @115858 doesn't like me... First my Mac, then my iPad Pro and now my #AppleWatch has died. Won't take a charge at all. 😡",904704,2017-10-10 13:21:00+00:00,@125534 We'll be glad to assist you with these issues. Please send us a DM and we'll investigate this together. https://t.co/GDrqU22YpT
2487105,710365,2017-11-15 15:41:38+00:00,"@AppleSupport Help! I synced my phone and now my music app and tv app won’t load. They open, are blank, hang, then shut down!!! Hard reset and network settings done with no impact!",2487104,2017-11-15 16:40:32+00:00,"@710365 Thanks for reaching out to us, we're happy to help. Join us in DM with the iOS version currently installed on your device. https://t.co/GDrqU22YpT"
45589,126096,2017-11-02 15:04:38+00:00,@AppleSupport @126095 I️ need help with this issue to,45591,2017-11-02 15:14:00+00:00,"@126096 Meet us in DM. Let us know your iOS version, and we'll see what we can do to help. https://t.co/GDrqU22YpT"
10687,117965,2017-10-31 17:46:14+00:00,@115858 why everytime I️ type an “I️” this extra A and box pops up ??,10686,2017-10-31 17:53:28+00:00,"@117965 Let's work on a solution together. To start, which device model and exact iOS version are you using?"
2533564,720958,2017-10-30 07:07:26+00:00,@115858 updates always mess my phone up! I paid enough for this god damn thing...it should work!!! Speakerphone no longer #iphoneupdate,2533563,2017-10-30 12:55:28+00:00,@720958 Send us a DM and let us know what version of iOS you're running. We'll be happy to help. https://t.co/GDrqU22YpT
2012960,595204,2017-11-05 04:33:00+00:00,When is @115858 gonna fix this I️ situation?? It’s not cute!,2012959,2017-11-05 15:54:26+00:00,@595204 Thanks for reaching out! Check out this article for a workaround: https://t.co/xU1AGHStV6 DM us if the issue persists. https://t.co/GDrqU22YpT
31408,122925,2017-11-01 03:42:17+00:00,@AppleSupport the I️ keeps autocorrecting to a strange symbol,31406,2017-11-01 12:29:00+00:00,@122925 Let's look in to this issue together. Which iOS version is installed? You can find that from Settings &gt; General &gt; About.
654413,275674,2017-11-22 21:48:27+00:00,"@AppleSupport can I get help checking the battery health of my iPhone, please?",654412,2017-11-22 22:12:31+00:00,@275674 We can definitely help with any battery issues you're having. Select the following link to join us in a DM and let us know more about what's going on to cause concern. https://t.co/GDrqU22YpT
35284,123690,2017-11-01 10:19:17+00:00,@AppleSupport These question mark boxes are about to make me mad lol please help,35282,2017-11-01 13:37:26+00:00,@123690 We'd be happy to see how we can help. Which device and OS version are you experiencing this on?
2013855,595477,2017-10-30 19:32:48+00:00,@AppleSupport 6s Plus,2013854,2017-10-30 19:38:38+00:00,@595477 Thanks. Let's continue in DM. https://t.co/GDrqU22YpT
1757853,234455,2017-11-08 17:54:39+00:00,"@AppleSupport They do not. I have a PiP Safari ext that let’s me do PiP w/Netflix, so I wonder if the control get hijacked? This didn’t happen in Sierra.",1757854,2017-11-08 19:06:00+00:00,"@234455 If you disable the PIP extension, do your media controls work for iTunes? Let us know in DM and we'll continue from there. https://t.co/GDrqU22YpT"
1526128,473962,2017-11-03 23:52:20+00:00,@AppleSupport I'm seeing boxes instead of the letter I and I already went through the changing it on my keyboard,1526130,2017-11-04 03:51:49+00:00,@473962 Thank you. Check out our article here: https://t.co/xU1AGHStV6 DM us any other questions. https://t.co/GDrqU22YpT
1899504,566104,2017-10-23 21:14:08+00:00,"@AppleSupport, after I downloaded the latest upgrade, my phones battery doesn’t last as long. Can I do anything so it doesn’t drain as much?",1899503,2017-10-23 21:26:00+00:00,@566104 We'd love to help. Here are some great steps to maximize the battery life: https://t.co/GYl26Hpfak. DM the results. https://t.co/GDrqU22YpT
1416903,449311,2017-11-02 02:34:19+00:00,WHY AM I️ SEEING BOXES WITH QUESTION MARKS LIKE I️ HAVE AN ANDROID?! Y’all really that pressed about us buying the iPhone 8?!?! @AppleSupport,1416902,2017-11-02 03:14:54+00:00,"@449311 We know how important it is for your keyboard to work perfectly. DM us, and we can help. https://t.co/GDrqU22YpT"
1757746,471809,2017-11-07 17:32:38+00:00,"Why does ""I"" keep autocorrecting to something weird on iMessage? @AppleSupport #help",1757745,2017-11-07 19:56:00+00:00,@471809 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
177841,157891,2017-11-25 01:18:42+00:00,"@AppleSupport Im attempting a backup now. Got about 2 hours left but thought I'd try it again and set the lock screen to never so I can keep an eye on it. but when I've done it before, all it's told me is that the backup couldn't be completed",177843,2017-11-25 01:32:00+00:00,"@157891 No worries! When it completes, we'll take a closer look. Send us a DM once that data is safe in iTunes. https://t.co/GDrqU22YpT"
1700836,515737,2017-11-06 19:31:27+00:00,@AppleSupport when is an update coming out so that I’d stop looking like question marks? really over it,1700835,2017-11-06 21:25:00+00:00,@515737 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
331722,194994,2017-10-07 15:48:19+00:00,@AppleSupport why does my battery drain 65% in 7 hrs when not in use?I could go 2 days w/o charging now I have to charge 3 times a day.....,331721,2017-10-07 18:32:30+00:00,"@194994 We can take a look at this together, if you'd like. Meet us in DM and we'll get started. Thanks. https://t.co/GDrqU22YpT"
755743,300636,2017-10-11 19:12:59+00:00,"@AppleSupport The steps show me how to delete the profile, which I already did. It’s still showing an update for beta",759073,2017-10-11 19:42:00+00:00,@300636 Let's take a look at this together in DM. https://t.co/GDrqU22YpT
2297815,667031,2017-11-12 05:08:50+00:00,The update still didn’t fix my I thing 😒 @115858,2297813,2017-11-12 14:10:00+00:00,"@667031 We'd like to look into this with you. To get started, let us know if you're experiencing the issue when you type ""i"" or are you seeing it when others type ""i""?"
325928,193647,2017-10-08 12:58:20+00:00,"@AppleSupport This happens on both WiFi and cellular (Verizon). The error is: ""Cannot send mail, an error occurred while sending this message""",325930,2017-10-08 16:21:29+00:00,@193647 Are you using the Outlook mail app or Apple's Mail app? Thanks.
2404903,691735,2017-11-14 11:57:44+00:00,"#iOS111 is dreadful. Phone randomly hanging for 1-2mins each time, apps crash constantly. Completely unusable. SORT IT OUT! @AppleSupport",2404902,2017-11-14 15:04:53+00:00,"@691735 Hey, we know how important it is for your iPhone to run smoothly. DM us the exact iOS version currently installed and we'll work together towards a solution. https://t.co/GDrqU22YpT"
2024870,598809,2017-11-06 06:55:22+00:00,@AppleSupport Where’s the I️ fix?,2024869,2017-11-06 15:16:43+00:00,@598809 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
992367,355061,2017-10-22 13:55:55+00:00,@AppleSupport Someone called me up earlier and was told to wait for 8hours to reset it again. Thank you!,992369,2017-10-22 15:49:53+00:00,@355061 Got it! Thanks for keeping us posted on that. Feel free to reach out if any questions come up.
371889,204094,2017-10-08 22:08:19+00:00,@115858 think they are so slick with their IOS updates for the old generation phones. I bought this 7+ last year and it’s already fucking up,371887,2017-10-08 23:05:00+00:00,@204094 What's going on? We'd be happy to help out.
1222693,162651,2017-10-25 18:10:07+00:00,@AppleSupport This doesn’t explain why I must use a less secure method to activate the more secure one already in place,1222695,2017-10-25 18:35:31+00:00,"@162651 For a more secure passcode, check out Passcode Options: https://t.co/w3MeFlqWbu Questions? DM us. https://t.co/GDrqU22YpT"
1143206,389072,2017-10-15 15:57:14+00:00,"@115858 help ? for some reason i can not connect to app store to add apps in my iphone 7, how can i correct this problem please ? https://t.co/In9x8xH70e",1143205,2017-10-15 16:27:26+00:00,@389072 We're glad to help! We'd like to share this excellent guide with you to start. Let us know if it helps: https://t.co/yoNhV7Et2A
881153,329228,2017-10-20 18:39:56+00:00,@AppleSupport is there a reason my phone wont acknowledge Spotify in my control centre in iOS 11? Or the button on my headphones,881151,2017-10-20 19:43:32+00:00,@329228 Happy to help look into this with you. What version of iOS 11 are you using? Go to Settings &gt; General &gt; About to see.
916481,337594,2017-10-10 16:52:03+00:00,@AppleSupport my and my fiancée have been getting a call from Apple about iCloud security . Scam?,916480,2017-10-10 17:47:32+00:00,@337594 Thanks for reaching out. Here's how to avoid phony support calls: https://t.co/LNMCdqt6fD Let us know if this helps.
939119,342623,2017-11-27 16:25:10+00:00,"@AppleSupport It started with the update to iOS11. Same has been the case with all the incremental updates. Can confirm till 11.1.2. Am currently on the latest public beta, still the same problem.",939121,2017-11-27 16:40:00+00:00,@342623 Let’s try to follow the steps on this page including ‘Network Reset’ and let us know if you notice any improvement: https://t.co/5KootZbxj1
433109,218009,2017-10-10 16:13:13+00:00,"@AppleSupport Hello, I’m on 11.0.2",433112,2017-10-10 17:21:00+00:00,@218009 Thanks for confirming that. Can you provide us what you're experiencing with your device?
2451344,479138,2017-10-29 17:20:30+00:00,@AppleSupport Updated IOS 11. When locked is there a way for passcode to be first option after swiping open a text bc it’s not,2451342,2017-10-29 17:25:30+00:00,@479138 We're here to help. What do you see when you swipe to read a text message?
599127,262100,2017-12-03 19:50:51+00:00,"@AppleSupport can not access any of my photos? Won’t load from iCloud, just an exclamation mark appearing on every photo",599126,2017-12-03 20:23:30+00:00,@262100 We want to help you access your photos. Reach out via DM using the link below and let us know what device you're using. https://t.co/GDrqU22YpT
1586325,476212,2017-11-06 14:51:33+00:00,@AppleSupport Yes I’ve done that numerous times.,1586327,2017-11-06 17:08:40+00:00,@476212 Thanks. Let’s try force closing the App Store. https://t.co/RqqIctrDWV
1709342,517948,2017-11-07 00:17:54+00:00,Hey @AppleSupport fix this I️ https://t.co/f5xJIUDio0,1709341,2017-11-07 01:01:27+00:00,@517948 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2507398,714878,2017-11-15 20:20:49+00:00,"@AppleSupport Can you take the iPhone lighting to 3.5mm headset adapter and plug it in to the Apple TV remote, and then plug in headphones to use it to stream the audio of whatever you’re watching wirelessly to the remote instead of playing sound through the tv? Thanks",2507397,2017-11-15 20:56:00+00:00,@714878 We'd want to get you connected with Apple TV support for help. They can be reached here: https://t.co/IBIY3vMgPj
1293095,401296,2017-10-27 11:00:58+00:00,@116333 @AppleSupport Just so you know @116333 your @AppleSupport still refused to help. Didn’t get my phone. @1647 instead? @AppleSupport gone to the dogs,1340775,2017-10-27 15:43:00+00:00,@401296 We’d like to understand more about this. Please DM again and we’ll take it from there. https://t.co/GDrqU22YpT
1346713,250814,2017-10-27 19:49:25+00:00,"@AppleSupport Don't know just now, I'll have to get on a bus to check that. Can I message you back on Monday when I head into uni?",1346714,2017-10-27 21:22:27+00:00,@250814 Yes. We're here each day from 5 a.m. to 8 p.m. PST. We look forward to hearing back from you.
2325758,583202,2017-10-30 19:46:48+00:00,@116333 send me your number so I can call you to fix this problem Apple won’t stand behind their word,2325757,2017-10-30 19:50:29+00:00,@583202 We'd like to see how we can help. Please DM us the details of what you are experiencing and we'll go from there. https://t.co/GDrqU22YpT
2647181,746861,2017-11-26 21:30:25+00:00,@AppleSupport any solution to the iPhone 6+ Touch disease?,2647180,2017-11-26 21:46:54+00:00,@746861 We'd like to help you out. Meet up with us in DM to get started please: https://t.co/GDrqU22YpT
1690540,513230,2017-11-07 16:09:12+00:00,@AppleSupport very glad we paid $800 for a phone that can’t even type a lowercase “I️”,1690542,2017-11-07 19:10:59+00:00,@513230 Did the steps in the article seem to resolve the issue for you? DM us and let us know. https://t.co/GDrqU22YpT
2455299,703354,2017-11-15 03:35:34+00:00,"Alright, I don’t know wtf been up w apple, but I need my music to stop stopping in the middle of my workouts every time I get a notification 😤 @115858 ????",2455298,2017-11-15 04:07:56+00:00,@703354 Let's take a look at this together. DM us the iOS version you're currently using to get started. https://t.co/GDrqU22YpT
2082034,218883,2017-10-10 16:30:36+00:00,@AppleSupport My iPhone has been extremely slow ever since I updated my phone. It will constantly freeze &amp; turn off on its own. Why is this?,2082032,2017-10-10 17:46:00+00:00,@218883 We'd love to help with your iPhone performance. Could you Direct Message us and let us know what iPhone model you're using? https://t.co/GDrqU22YpT
2377068,683801,2017-11-14 03:25:48+00:00,Well @AppleSupport I️ guess I️ will just txt like this. 🤷🏽‍♀️,2377067,2017-11-14 03:40:00+00:00,"@683801 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6 If you need more help, meet us in DM. https://t.co/GDrqU22YpT"
1037659,365471,2017-10-23 01:57:38+00:00,"@AppleSupport my camera roll folder shows zero pics all of a sudden, how do I retrieve them back ?? Kindly reply asap",1037655,2017-10-23 02:26:53+00:00,@365471 We know how important your photos can be to you. We're here to help. Which iOS version is your device currently running?
2047825,605614,2017-10-05 14:52:39+00:00,"@AppleSupport Battery life is shorter than usual, if I have my phone switched to silent my alarms make no sounds and snooze doesn’t work, apps malfunction",2047827,2017-10-05 15:56:00+00:00,@605614 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT
2285587,660673,2017-11-11 11:20:21+00:00,@AppleSupport am unable to send mail thru IOS it seems to be a global issue please help #IOSYahooMail,2285586,2017-11-11 16:42:31+00:00,@660673 Thank you for reaching out to us. We're happy to help. Are you able to login to your Yahoo account through a web browser or a different device? When did you first notice this?
654403,275670,2017-11-22 21:55:04+00:00,What’s going on with the new IOS update @115858 @AppleSupport ? I got a brand new iPhone 8. It’s not letting me download apps and some apps will freeze. This is important. I have to download my @7531 app. Please and thank you.,654402,2017-11-22 22:18:26+00:00,@275670 We want to make sure everything on your iPhone is working as you expect it. Let's start with the issues of apps not downloading on your iPhone. What's happening now when you try to download them? Have you tried restarting since this started?
2372214,684422,2017-11-14 01:04:21+00:00,@AppleSupport I have I have to everytime it happens because otherwise the app won’t re-open,2372216,2017-11-14 01:17:29+00:00,"@684422 Got it. DM us, and let us know what apps you've noticed this issue with so far. We'll look into this deeper. https://t.co/GDrqU22YpT"
1710649,518224,2017-09-23 12:46:28+00:00,"Hey, @AppleSupport, my iPhone 7 keeps respringing when trying to setup for the first time. Trying over both WiFi and iTunes, same problem.",1710647,2017-09-23 15:40:34+00:00,@518224 We definitely want to get this corrected for you! What are you seeing on the screen when this happens? Do you get an error?
942756,343493,2017-10-21 07:11:49+00:00,Dear @115858 please fix this buggy iOS11.,942755,2017-10-21 16:19:55+00:00,"@343493 We’d love to help. To start, send us a DM with more details on the behavior you’re experiencing. https://t.co/GDrqU22YpT"
1676860,510062,2017-10-17 15:55:40+00:00,@AppleSupport @135099 Why does my home screen keep doing this on my iPhone 8 +? https://t.co/NREXMizHkW,1676858,2017-10-17 16:03:46+00:00,@510062 We want to help with your new iPhone. Does restarting have any impact? Which iOS version do you have as well?
1497849,467765,2017-10-16 22:49:04+00:00,".@AppleSupport been trying to order an #Iphone for the last hour. The site keeps saying my @115725 pin is wrong..not true, already checked!",1497848,2017-10-16 22:54:50+00:00,@467765 We'd like to help by getting you in touch with our Apple Online Store group using this link: https://t.co/8yjRd1Xo0i
1734963,523901,2017-11-07 04:21:58+00:00,I️ I️ I️ I️ I️ Typed the letter 👁 5 times and this happens. You sending secret codes or something?! @115858 I’m thoroughly annoyed,1734962,2017-11-07 13:57:00+00:00,@523901 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
300083,187557,2017-10-06 17:23:11+00:00,"@AppleSupport why is my battery 🏃 out quicker since the IOS11 update, &amp; not charging? #donethefluff #changedcables etc",300081,2017-10-06 20:23:56+00:00,@187557 We want to help. What device is this occurring with? Is your device detecting the power adapter at all?
53582,128111,2017-11-01 18:30:30+00:00,@AppleSupport Hi. I cannot reset the security questions after I logged in my account. What to do? :/,53580,2017-11-01 18:54:28+00:00,@128111 We want to help with your Apple ID. If you forgot the answers to your Apple ID security questions: https://t.co/qaNMuN8ar1
2695028,757369,2017-11-19 17:48:42+00:00,@757370 @AppleSupport Man I’ve had so many problems with my phone! And I’m TIRED of I️t,2695027,2017-11-19 18:24:30+00:00,@757369 We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT
2314033,671021,2017-11-13 07:34:12+00:00,@AppleSupport I need this issue resolved,2314035,2017-11-13 14:30:26+00:00,"@671021 We want to help. Were you able to reach out to us as we mentioned before? If not, please follow this link to reach our Logic Pro X team here: https://t.co/IBIY3vMgPj"
2280927,377790,2017-11-11 17:23:51+00:00,Latest Software on all devices.. Icons dont work since weeks... Why?🙆🏼‍♂️ @AppleSupport @115858 https://t.co/UvxY8l0jJd,2280926,2017-11-11 20:34:26+00:00,@377790 Let's look into this together. Send us a DM by clicking on the link below. We'll go from there. https://t.co/GDrqU22YpT
1007635,358445,2017-10-14 08:33:48+00:00,@AppleSupport I can't download my music in offline mode on my iPhone 4s iOS 8.4.1 even on iOS 9.3.5. Why?,1007634,2017-10-14 13:46:00+00:00,@358445 Let's get you rocking again. Are you using Apple Music on your iPhone? Let us know in DM to continue. https://t.co/GDrqU22YpT
1643327,245374,2017-11-05 22:48:45+00:00,@AppleSupport Please fix this I️ thing.,1643326,2017-11-06 00:50:00+00:00,@245374 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2113814,369077,2017-11-08 15:14:28+00:00,@AppleSupport fix this I️,2113813,2017-11-08 17:00:00+00:00,@369077 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
545321,246762,2017-12-02 09:23:40+00:00,"@AppleSupport IPhone keeps going to lock screen every few minutes. Blank screen with circle shows up, then goes to lock screen...",545320,2017-12-02 16:47:29+00:00,@246762 We know you rely on your iPhone and we're happy to help! Please check out the following article: https://t.co/osZOKKTalm If you need to update the iOS be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT
1796338,278437,2017-10-12 14:38:31+00:00,@AppleSupport my #Iphone7plus not working well after updated to #Ios11 and when i Watch youtube or gaming the IPhone becomes very hot too!☹️,1796337,2017-10-12 15:45:35+00:00,@278437 We want to make sure your iPhone works the way you expect it to. Let's get paired up in DM to get started. https://t.co/GDrqU22YpT
1644555,458612,2017-11-05 23:40:17+00:00,@AppleSupport 11.1 (15B93). I have installed at least 3 updates in the past few weeks. Problems began after first one. Last update was installed early today.,1644554,2017-11-06 01:23:31+00:00,@458612 Let’s continue the conversation in DM using the link below. https://t.co/GDrqU22YpT
1338987,432331,2017-10-16 06:16:32+00:00,@AppleSupport when will you be coming up with a fix that works for iOS 11? My 6 plus keeps getting unresponsive and touch screen stops,1338986,2017-10-16 13:19:00+00:00,@432331 Let's work on it together. Which version of iOS 11 is installed currently? Which app is in front when these things happen?
873871,327464,2017-10-20 19:58:57+00:00,@AppleSupport Better today! Was at 1% by this time yesterday and now I’m at 85% with same usage.,873870,2017-10-20 20:58:00+00:00,@327464 Fantastic. Feel free to DM us any time. Have a great day! https://t.co/GDrqU22YpT
2144030,630366,2017-11-09 11:36:02+00:00,@AppleSupport https://t.co/fXIG0dVpBQ,2144031,2017-11-09 15:46:00+00:00,@630366 Thanks for sending that over. Please meet us in DM so we can take a closer look at this issue with you. https://t.co/GDrqU22YpT
58857,129402,2017-11-01 23:28:03+00:00,"@AppleSupport Uh, hello? You’ve already buggered up my system with one upgrade, so the solution is to further upgrade? WHY was I offered 11.0.3 last week?",58858,2017-11-02 00:10:02+00:00,"@129402 When Apple releases an update, it often resolves several issues. Let us know if you're still having issues after updating."
2065227,610735,2017-10-07 20:55:31+00:00,"wow so my phones deleted half my photos and now all my texts since I tried to update my phone, @115858 what's going on with this",2065225,2017-10-07 22:19:30+00:00,"@610735 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT"
404664,211774,2017-10-09 22:56:18+00:00,@AppleSupport iPhone 6S+ iOS 11.0,404665,2017-10-09 23:21:30+00:00,@211774 Let's get your iPhone updated to iOS 11.0.2 from Settings &gt; General &gt; Software update and let us know in DM if it persists. https://t.co/GDrqU22YpT
1469359,390572,2017-11-02 22:55:51+00:00,@AppleSupport please fix this update .... because I️ am tired of seeing question marks instead of I’s,1469358,2017-11-03 00:16:29+00:00,@390572 We certainly want to help. Reach out to us in DM and we'll be glad to help further. https://t.co/GDrqU22YpT
1637780,500873,2017-11-05 19:23:44+00:00,@115858 for the love of god fix the I problem already!! #iPhoneX #iPhone8 #UPDATE,1637779,2017-11-05 22:10:31+00:00,@500873 We'd like to help. Check out these steps:https://t.co/KNfgzN1ful
1433750,452896,2017-11-02 16:22:05+00:00,"@AppleSupport iPhone 6s+ and iOS 11.1 - I think maybe it is just when an ""I"" is typed, actually; it's not at all",1433751,2017-11-02 18:05:00+00:00,@452896 Go ahead and DM us some more details about what you're seeing and we'll continue working there. https://t.co/GDrqU22YpT
1761091,529986,2017-11-07 21:17:17+00:00,@AppleSupport I only have this one,1761093,2017-11-07 22:14:00+00:00,@529986 What happens exactly after you enter your password? Is it not accepting the password? Let's dig into this deeper over DM: https://t.co/GDrqU22YpT
1470793,444680,2017-11-02 23:34:15+00:00,@AppleSupport I just got my Powerbeats 3 today and Ive already noticed the audio is not insync when watching a YouTube video? Theres a delay,1470791,2017-11-03 00:56:54+00:00,@444680 Let’s get you pointed in the right direction. Our @159983 team will take it from here.
429565,217165,2017-10-10 09:59:28+00:00,@AppleSupport why can’t I check for an iOS update?? #iphone7 https://t.co/7xXjSmartg,429563,2017-10-10 14:22:06+00:00,@217165 Let's work together to figure this out. Are you connected to the internet via Wi-Fi?
1575028,485361,2017-11-04 04:49:16+00:00,@AppleSupport why is this happening to me I️ I️ I️,1575027,2017-11-04 14:58:00+00:00,@485361 We'd like to help. Send us a DM with the version you are using. https://t.co/GDrqU2kzhr
2621186,740629,2017-11-17 16:00:40+00:00,@AppleSupport I want to rename an iCloud share album. On macOS or iOS.,2621188,2017-11-17 17:47:33+00:00,"@740629 On iOS, Launch Photos &gt; Click on ""Shared"" on the toolbar &gt; Navigate back to iCloud Photo Sharing (this is where all the albums are listed) &gt; Click Edit in the top right corner &gt; click on the name of the folder to rename &gt; Click Done when complete."
