example_id,tweet_id,customer_text,next_agent_response,gold_intent,gold_action,gold_reason,model_intent,model_confidence,evidence_level,top_similarity,model_action,model_reason,model_reply,evidence_count,top_evidence_customer,top_evidence_response
gold_096,2072240,@AppleSupport This is what I’m dealing with https://t.co/qUjDkCGWSO,@612903 That's unusual for the volume to be self adjusting. Let's look into this and see what's going on. Do you have any kind of case on the iPhone that could be triggering those side volume buttons?,hardware_device,escalate,General device hardware or device-function problem.,hardware_device,0.7061,strong,0.474,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport this is 'suspicios' 🤔 https://t.co/JbDWcTD9Ul,@546084 We're happy to help. Use this to identify and report phishing emails: https://t.co/LNMCdqt6fD Questions? DM us here: https://t.co/GDrqU22YpT
gold_097,2798397,Anyone else’s iPhone suddenly autocorrecting “it” to “I.T”?? #AskingForAFriend #AskingForMyself @AppleSupport,"@780775 Thank you for reaching out to us. Let’s work together to find the best course of action for this issue. To start, what device model and software version are you using?",keyboard_input,escalate,"Keyboard, typing, or autocorrect issue.",keyboard_input,0.7934,weak,0.2544,escalate,There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,All these @115858 updates and my phone autocorrecting it to I_T_ still isn’t fixed 🙄,@461644 We want to help today! Which version of iOS shows installed at Settings &gt; General &gt; About?
gold_098,2397963,@AppleSupport how do I fix this? I’m in Bandar Seri Begawan yet the times are off by a minute. https://t.co/ngwpC4zERd,"@690113 Lets check it out together. What device do you own and iOS version are you currently running? Has the device been restarted? Is the time set to ""Set Automatically""? Meet us in DM with your response https://t.co/GDrqU22YpT",apps_services,auto_handle,Application or Apple service functionality issue.,hardware_device,0.5373,moderate,0.3501,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport how do I fix the i problem?,"@201706 This issue was fixed in iOS 11.1.1. To update to the latest version of iOS, go to Settings &gt; General &gt; Software Update and tap Download and Install. Make sure to back up your iPhone first: https://t.co/4f8hwT5to6"
gold_099,1926193,@573270 Same with standard 6s. 81% to 33% on a 20 minute bus ride. Care to explain @AppleSupport,@573269 We can definitely look into this with you. Send us a DM and let us know which iOS you're running currently. https://t.co/GDrqU22YpT,battery_charging,escalate,"Battery, charging, or battery-life issue.",hardware_device,0.3335,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@573270 Same with standard 6s. 81% to 33% on a 20 minute bus ride. Care to explain @AppleSupport,@573269 We can definitely look into this with you. Send us a DM and let us know which iOS you're running currently. https://t.co/GDrqU22YpT
gold_100,267778,"For the second time in 2 weeks,  the iOS11 update caused my phone to stop working. Guess I'll be making another to the @115858 store.",@179848 What's going on with your iPhone? We'd like to provide any help we can. DM us. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.8209,strong,1.0,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,"For the second time in 2 weeks, the iOS11 update caused my phone to stop working. Guess I'll be making another to the @115858 store.",@179848 What's going on with your iPhone? We'd like to provide any help we can. DM us. https://t.co/GDrqU22YpT
gold_101,1460627,"@AppleSupport notice R3D settings of timeline clip grayed out, and any changes made here apply to the clip above. why? super frustrating https://t.co/g7Xm1qw1Vt","@424468 Hey, Matt! Let's get you back to a fun filled day of editing. Reach out to our Pro Apps team here: https://t.co/IBIY3vMgPj https://t.co/GDrqU22YpT",apps_services,escalate,Application or Apple service functionality issue.,hardware_device,0.3603,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,1,"@AppleSupport notice R3D settings of timeline clip grayed out, and any changes made here apply to the clip above. why? super frustrating https://t.co/g7Xm1qw1Vt","@424468 Hey, Matt! Let's get you back to a fun filled day of editing. Reach out to our Pro Apps team here: https://t.co/IBIY3vMgPj https://t.co/GDrqU22YpT"
gold_102,2403751,#iOS11 @AppleSupport When will my iPhone 7plus start connecting to WiFi ?! Down since I updated my phone 👎🏻,@691464 We can understand wanting to be able to connect to Wi-Fi with your iPhone. Let us know which version of iOS 11 you’re running on the iPhone in DM. We’ll continue working with you there. https://t.co/GDrqU22YpT,connectivity_calls,escalate,"Wi-Fi, Bluetooth, cellular, network, or calling issue.",software_update,0.9222,moderate,0.3185,escalate,There is insufficient historical resolution evidence for a grounded reply. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport iPhone 7Plus,"@372739 Got it, thanks! So we can look closer into this with you, reach out to us in DM and we'll continue from there. https://t.co/GDrqU22YpT"
gold_103,666262,"@AppleSupport I’ve restarted multiple times.  As stated in my original tweet, this started immediately after updating my IOS.","@278729 We’d like to look into this further with you. To start, send us a DM confirming if the issue persists with podcasts which are both downloaded for offline listening as well as streaming podcasts. https://t.co/GDrqU22YpT",apps_services,escalate,Application or Apple service functionality issue.,software_update,0.2767,moderate,0.3299,escalate,Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply. Software-update issues require higher classification confidence before automation. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Immediately after updating,"@609652 Next, do you see a Snapchat update in App Store &gt; Updates? If so, let us know if the issue persists after updating the app."
gold_104,2299194,@AppleSupport I’ve been charged almost £200 for a subscription renual for an app I did not authorise... I’ve had to call my bank and stop further payments! Can you contact me immediately!!! - Paige. https://t.co/laokhdu1J5,"@667362 If you see a charge for an app you did not authorize, our iTunes Support have the appropriate tools to look into this with you and resolve your issue. You can contact them here:  https://t.co/SDIe7UiyJN",purchases_billing,escalate,"Purchase, subscription, payment, refund, or billing issue.",purchases_billing,0.8589,weak,0.2387,escalate,The 'purchases_billing' intent is designated as high-risk and requires human review. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,1,@AppleSupport hi I need help. I've been charged for an app purchase even though I cancelled the subscription to do a different package help!,"@286322 Thanks for reaching out! For this issue, reach out to our awesome iTunes Advisors by phone or chat here: https://t.co/SDIe7UiyJN"
gold_105,1532249,@115858 really forcing people to upgrade. Y’all did two updates and it’s still got my phone running shitty,@475279 We want your iPhone working as it should. Let's meet up in DM to find the best steps to move forward. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.8318,weak,0.2283,escalate,There is insufficient historical resolution evidence for a grounded reply. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,1,The new iPhone update got my phone running so slow @AppleSupport,"@201326 Thanks for reaching out, and we'd like to help. What's the exact iOS version on your iPhone? Check here: Settings &gt; General &gt; About."
gold_106,637512,"@AppleSupport That’s better than nothing. But you still have to swipe pretty far down. I liked it better before, can’t see why there wouldn’t be any room for the clock and video controls while on my 6s there obviously was. Thanks!",@143272 You're welcome. Feel free to reach out to us if you have any further questions.  Have a great day!,apps_services,escalate,Application or Apple service functionality issue.,hardware_device,0.2249,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,1,"@AppleSupport That’s better than nothing. But you still have to swipe pretty far down. I liked it better before, can’t see why there wouldn’t be any room for the clock and video controls while on my 6s there obviously was. Thanks!",@143272 You're welcome. Feel free to reach out to us if you have any further questions. Have a great day!
gold_107,2138800,I️ hate this thing. I️ also hate that I’m getting used it. @115858 I️ need you to fix this.,@629047 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,keyboard_input,auto_handle,"Keyboard, typing, or autocorrect issue.",keyboard_input,0.2432,strong,1.0,escalate,Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,I️ hate this thing. I️ also hate that I’m getting used it. @115858 I️ need you to fix this.,@629047 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
gold_108,1252451,"Updated to iOS11 and since then all the videos I stream are looping. Doesn't matter which browser I use. Did a clear cache on Safari etc no luck.
Apple Support - Please enter this as a bug and get it fixed asap! Disappoint @AppleSupport",@413799 Hey there. We’d like to look further into this. Send us a DM letting us know which iOS version your device is running now to continue. https://t.co/GDrqU22YpT,apps_services,escalate,Application or Apple service functionality issue.,software_update,0.5627,none,0.0,escalate,Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply. Software-update issues require higher classification confidence before automation. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,0,,
gold_109,1961471,I mean @115858 I was going to get a new iPhone eventually anyway but holy shit why you gotta KILL my iPhone 6plus wi this update?! 😔😔😔,@581703 We'd love to help you out with your iPhone. Send us a DM with details on the exact issue you're experiencing. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.5861,weak,0.2267,escalate,Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply. Software-update issues require higher classification confidence before automation. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,1,You gotta type it as “i” so that “I️” doesn’t happen... stupid @115858 why you gotta make typing “i” so complicating now?!,"@784328 We've got a solution for that. Which version of iOS are you using? You can check at Settings &gt; General &gt; About. If you aren't on iOS 11.1.1, backup with these steps: https://t.co/4f8hwT5to6, then update and let us know in DM if that still happens. https://t.co/GDrqU22YpT"
gold_110,1618260,@AppleSupport Why is I️t that every time I️ type the letter “I️” my keyboard changes I️t to some weird question mark box 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔,@496163 We are aware of this issue and are working hard to find a resolution. We do have a workaround: https://t.co/xXaXeeSRt9,keyboard_input,auto_handle,"Keyboard, typing, or autocorrect issue.",keyboard_input,0.9792,strong,0.4811,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the keyboard issue. Please let us know which device and iOS version you're using and describe what happens when you type.,3,@AppleSupport why is it that every time i️ type the letter “i️” it shows the letter “A” and a question mark.,@595726 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
gold_111,2267290,@AppleSupport This for starters. Add random freezes and the screen turns off. Then it reboots. It’s a 2014 13”. I have installed Sierra on it now. https://t.co/i4oaLE8aA4,@583390 Thank you. Please send us a DM letting us know when you performed the update to Sierra and we will go from there. Thank you.,software_update,escalate,Issue is directly related to an operating-system update or version.,hardware_device,0.7576,none,0.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,0,,
gold_112,2534841,@AppleSupport I keep getting a “try another Apple ID” error when trying to login after restoring my phone to factory resets. I’m sure it is correct though. Can you help me with this?,"@721216 We want to help get you signed in to your Apple ID. Are you entering your full email address when signing in? Also, are you able to sign in here: https://t.co/ggVDoc1mU7",account_icloud,escalate,"Apple ID, iCloud, authentication, or account-security issue.",account_icloud,0.598,weak,0.2304,escalate,The 'account_icloud' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport Can you help with this?,"@356797 Yes, we can. Can you tell us which iOS version you are currently using please?"
gold_113,2780646,@115858 needs to fix this whole I️ thing ASAP 🤦‍♀️,"@776608 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",keyboard_input,auto_handle,"Keyboard, typing, or autocorrect issue.",keyboard_input,0.3207,strong,1.0,escalate,Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 needs to fix this whole I️ thing ASAP 🤦‍♀️,"@776608 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6"
gold_114,2288466,"@AppleSupport @115858 I picked up my new leather folio from #AppleStoreRidgedale this week and this is what the logo looks like inside☹️ #Crooked I would return it, but the nearest #AppleStore is 150 miles away. For $99 I would expect a little more... #Disappointed https://t.co/MmMXoS1XfP",@664859 We'd be happy to assist today. Send us a DM to get started. https://t.co/GDrqU22YpT,hardware_device,escalate,General device hardware or device-function problem.,hardware_device,0.2682,weak,0.2402,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,"@AppleSupport I’ve had my iPhone X leather folio case for 3 weeks and it is already falling apart. For £99 I expect much better build quality, especially from an Apple product. https://t.co/Oxw5FuL0c6",@429704 Let's look into this together. Please DM us with details about where you purchased the case and we will go from there. https://t.co/GDrqU22YpT
gold_115,2301169,@AppleSupport Do it again I️ didn’t get it,@667869  iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating. This page should help: https://t.co/80YRnjDFDk DM us if you run into any issues. https://t.co/GDrqU22YpT,keyboard_input,auto_handle,"Keyboard, typing, or autocorrect issue.",hardware_device,0.5521,weak,0.2727,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport How can I do it?,@550404 Sorry for any confusion! What is the exact iOS version running on your iPhone? Send us a DM by clicking on the link below: https://t.co/GDrqU22YpT
gold_116,2130282,Hey @AppleSupport we need to talk because my macbook just gave up on life IN THE MIDDLE OF EXAM WEEKS sos ☠️,@627017 We'll do everything we can to help you. Please reach out to us via DM and we can go from there together. https://t.co/GDrqU22YpT,hardware_device,escalate,General device hardware or device-function problem.,hardware_device,0.2295,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,Hey @AppleSupport we need to talk because my macbook just gave up on life IN THE MIDDLE OF EXAM WEEKS sos ☠️,@627017 We'll do everything we can to help you. Please reach out to us via DM and we can go from there together. https://t.co/GDrqU22YpT
gold_117,1363212,"@115858 Señores Apple la versión iOS 11 viene con muchos problemas, se des configura el teléfono, se cierra las ventanas, se calienta la batería",@437415 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,software_update,escalate,Issue is directly related to an operating-system update or version.,software_update,0.8172,moderate,0.3451,escalate,There is insufficient historical resolution evidence for a grounded reply. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,Desde que actualice el fono a IOS 11.1 la batería se va más rápido y se calienta ene 🧐 @115858,@488590 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
gold_118,2021214,"20 minutes ago my phone was at 100%, now it’s at 24% (oh 18% now) and I was only on snapchat @115858 https://t.co/tWjFxsHgrJ",@597752 We'd like to look into this with you. DM us any other details on these issues and we'll continue with you there. https://t.co/GDrqU22YpT,battery_charging,escalate,"Battery, charging, or battery-life issue.",battery_charging,0.2138,moderate,0.3341,escalate,Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 my phone was at 100% at 11a.m and now it’s on 1% and it’s only 2pm please help,@641927 We'd love to help with your battery. What is your iPhone model and the current software version installed? Let us know to continue.
gold_119,2069064,Don’t like how the battery drains on my #iPhone7Plus after the #ios11update Do something about it @AppleSupport,@611866 We'd like to help you with that battery drain. Let us know the exact version you're running of iOS 11 via DM. https://t.co/GDrqU22YpT,battery_charging,escalate,"Battery, charging, or battery-life issue.",battery_charging,0.9014,weak,0.2772,escalate,There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport.. battery performance has degraded after #ios11update .. either take us back to ios 10 or do something about it..😡😡,@754101 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT
gold_120,289130,@AppleSupport updated my 7 Plus to 11.0.1 and updated watch to 4.0 and I no longer get the app image on my notifications just generic image https://t.co/bTNFgsyCcX,@184897 Hey there. We're here for you. DM us and we'll go from there. https://t.co/GDrqU22YpT,messaging,escalate,"Messages, SMS, iMessage, or voicemail communication issue.",software_update,0.7961,moderate,0.354,escalate,Software-update issues require higher classification confidence before automation. Software-update issues require stronger historical evidence before automation.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport I’m updated to 11.3 on my 7 plus.,"@402236 Thank you for those details. In DM, let us know when this happens (while switching apps, while using a particular app, etc.) https://t.co/GDrqU22YpT"
gold_121,2065050,@610676 @115858 My 6S Plus has been terrible since I installed. Choppy. Buggy. Terrible battery life.,@610675 We're happy to look int these issue with you. Let us know in DM if you've updated to iOS 11.0.2 to get started. https://t.co/GDrqU22YpT,software_update,escalate,Issue is directly related to an operating-system update or version.,battery_charging,0.9552,weak,0.2991,escalate,There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,iOS 11 has been horrible for me. Battery life has been terrible. Even after 11.1. 🤦🏽‍♂️🤦🏽‍♂️ Help @AppleSupport,"@453719 We want you to enjoy the update. We'll help with the battery life. First, try the suggestions here:: https://t.co/bivpdfBNJ6"
gold_122,2520726,@AppleSupport IM ABOUT TO GET AN ANDROID THIS IS RIDICULOUS,"@717980 We understand how important it is to see your calls coming through, so we’d like to help. Let us know in DM if Do Not Disturb is enabled in Settings &gt; Do Not Disturb. https://t.co/GDrqU22YpT",connectivity_calls,escalate,"Wi-Fi, Bluetooth, cellular, network, or calling issue.",hardware_device,0.2751,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport IM ABOUT TO GET AN ANDROID THIS IS RIDICULOUS,"@717980 We understand how important it is to see your calls coming through, so we’d like to help. Let us know in DM if Do Not Disturb is enabled in Settings &gt; Do Not Disturb. https://t.co/GDrqU22YpT"
gold_123,1953089,@AppleSupport Noooo. You know it’s the new update. Enough people have complained.,@579887 How many times do you charge your device in a day? Which version of iOS 11 are you using? Let us know via DM. https://t.co/GDrqU22YpT,battery_charging,escalate,"Battery, charging, or battery-life issue.",software_update,0.8082,strong,1.0,auto_handle,The intent is considered low-risk and both classification confidence and historical evidence exceed the fixed handling thresholds.,Thanks for reaching out. We'd like to help with the software update issue. Similar AppleSupport cases were handled by checking the device and iOS version and understanding what happens during or after the update. Please let us know your device model and current iOS version.,3,@AppleSupport Noooo. You know it’s the new update. Enough people have complained.,@579887 How many times do you charge your device in a day? Which version of iOS 11 are you using? Let us know via DM. https://t.co/GDrqU22YpT
gold_124,2113912,@115858 please fix the glitch on the iPhone. I am sick of question mark boxes!,@623263 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,keyboard_input,auto_handle,"Keyboard, typing, or autocorrect issue.",keyboard_input,0.3019,strong,1.0,escalate,Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@115858 please fix the glitch on the iPhone. I am sick of question mark boxes!,@623263 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
gold_125,1000010,@AppleSupport Does this mean I don’t have to back my old phone up?,"@136103 You'll still want a backup to bring everything over, but Automatic Setup makes switching to a new device quick and easy.",other,auto_handle,Insufficient context or a general/novel issue.,hardware_device,0.3287,moderate,0.341,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport What does this mean https://t.co/6oI0Ij8OuY,@324682 Let's look into this further over DM. Please message us there: https://t.co/GDrqU22YpT
gold_126,2309868,@AppleSupport nothing appears on my screen after i finished doing the touch ID,@669928 Are you on Wi-Fi or cellular data? Does it work if you disable Touch ID for the app store and use your password?,hardware_device,escalate,General device hardware or device-function problem.,hardware_device,0.8128,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport nothing appears on my screen after i finished doing the touch ID,@669928 Are you on Wi-Fi or cellular data? Does it work if you disable Touch ID for the app store and use your password?
gold_127,2187686,"@AppleSupport  you butchered the only voicemail I have from my mom as she has passed away, can you fix this? https://t.co/HqjBUlVgpF",@640622 We're sorry to hear that. Let's have a look at this. Please DM us. https://t.co/GDrqU22YpT,messaging,escalate,"Messages, SMS, iMessage, or voicemail communication issue.",hardware_device,0.4451,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,"@AppleSupport you butchered the only voicemail I have from my mom as she has passed away, can you fix this? https://t.co/HqjBUlVgpF",@640622 We're sorry to hear that. Let's have a look at this. Please DM us. https://t.co/GDrqU22YpT
gold_128,94826,"@AppleSupport It freezes often, probably 5 or 6 times a day",@136603 Thanks for following up. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,hardware_device,escalate,General device hardware or device-function problem.,hardware_device,0.6024,weak,0.2711,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport It’s a 7+,@310164 We'd be happy to look into this with you! Please DM your location so we know what your support options are. https://t.co/GDrqU22YpT
gold_129,1211217,2 hours of my life online with @115858 and I still have a broken phone #neverusetheonlinechat,@404287 We'd be happy to look into any issues you might be having with your iPhone. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,repair_support,escalate,Repair/service or physical device issue requires service handling.,battery_charging,0.3104,weak,0.2327,escalate,Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,Mac High Sierra OS upgrade. Five hours of my life I won't get again.... @115858 @AppleSupport 😠 https://t.co/HjzcHEk9QU,"@767535 We're here for you. Send us a DM, and we'll take a closer look at your Mac together there. https://t.co/GDrqU22YpT"
gold_130,245361,"excel file direct in excel and save back to its location, instead we get option to copy in excel, that need more work @AppleSupport 2/2","@174256 Thanks for reaching out. When you have the time, submit feedback to us about those features here: https://t.co/eTPVYVFyd8",apps_services,escalate,Application or Apple service functionality issue.,hardware_device,0.2004,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,1,"excel file direct in excel and save back to its location, instead we get option to copy in excel, that need more work @AppleSupport 2/2","@174256 Thanks for reaching out. When you have the time, submit feedback to us about those features here: https://t.co/eTPVYVFyd8"
gold_131,1170816,@AppleSupport We got our Apple TV 4k on Friday &amp; have had this issue almost every time we try to use it...any insight? https://t.co/ErdNkSGQ6b,@395363 Let's get you pointed in the right direction. Reach out to our Apple TV experts here: https://t.co/IBIY3vMgPj,apps_services,escalate,Application or Apple service functionality issue.,hardware_device,0.3826,strong,1.0,escalate,The 'hardware_device' intent is designated as high-risk and requires human review. Intent classification confidence is below the safe handling threshold.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,@AppleSupport We got our Apple TV 4k on Friday &amp; have had this issue almost every time we try to use it...any insight? https://t.co/ErdNkSGQ6b,@395363 Let's get you pointed in the right direction. Reach out to our Apple TV experts here: https://t.co/IBIY3vMgPj
gold_132,1852398,Can I sue @115858 for making my battery die with their updates... I mean why don’t you care about us?? 😂,"@554374 We'd be happy to look into what's going on with your battery. To start, DM us which device and iOS version you're using. https://t.co/GDrqU22YpT",battery_charging,escalate,"Battery, charging, or battery-life issue.",battery_charging,0.6062,weak,0.2648,escalate,Intent classification confidence is below the safe handling threshold. There is insufficient historical resolution evidence for a grounded reply.,Thanks for reaching out to Apple Support. We'd like to take a closer look at this issue. Please provide more details about what you're experiencing so we can determine the best way to assist you.,3,Thanks @115858 for making my phone practically useless. #iOShite,@615764 Send over some more details about what's happening with your iPhone. We'll be happy to work through the issues you're seeing. https://t.co/GDrqU22YpT
